LossBefore,MeanKL,Entropy,NumTrajs,AverageReturn,ExplainedVariance,TotalExecTime,AveragePolicyStd,MinReturn,MaxKL,Time,StdReturn,MaxReturn,ItrTime,LossAfter,Perplexity
-6.70422e-05,0.77206,2.69307,20,2110.0,0.143888151156,6.874908924102783,0.930467,0.0,4.22301,6.961669921875,1777.61075604,6000.0,6.9616758823394775,-0.115739,14.777
-0.0151996,0.0638695,2.69301,20,15605.0,0.717216662039,6.597422361373901,0.93042,9600.0,0.391339,13.631426572799683,2663.35784302,19500.0,6.665168762207031,-0.0422421,14.776
0.0126906,0.0185739,2.68541,20,20540.0,0.982403164507,6.385286092758179,0.926844,18200.0,0.1649,20.083189725875854,678.527818147,21500.0,6.448149681091309,0.00287612,14.6642
-0.0142341,0.0293419,2.69175,20,20535.0,0.978908331962,6.038559436798096,0.929762,18600.0,0.233833,26.19260311126709,799.546746601,21800.0,6.104900360107422,-0.0266748,14.7575
-0.00915405,0.014838,2.68464,20,19810.0,0.833496879633,6.694774389266968,0.926496,0.0,0.43515,32.95344877243042,4590.6317648,21700.0,6.756956577301025,-0.014753,14.6529
-0.0222698,0.0621692,2.68006,20,21075.0,0.980969670328,6.804130792617798,0.924371,18300.0,1.81921,39.846906900405884,799.921871185,22100.0,6.888660907745361,-0.0398635,14.5859
-0.0167562,0.0490124,2.66892,20,20920.0,0.986961382269,6.997425079345703,0.919155,19400.0,1.05265,46.903966426849365,570.613704707,21800.0,7.052706956863403,-0.0286576,14.4244
