LossBefore,AveragePolicyStd,Entropy,LossAfter,TotalExecTime,AverageReturn,MaxReturn,ExplainedVariance,ItrTime,Time,MeanKL,MaxKL,NumTrajs,StdReturn,MinReturn,Perplexity
-0.00936513,0.95435,2.74043,-0.0557159,4.99677300453186,200.0,300.0,0.770944110636,5.056378602981567,5.056375026702881,0.239665,2.142,20,83.6660026534,0.0,15.4937
-0.0259004,0.949885,2.73107,-0.0480054,4.7407612800598145,240.0,300.0,0.867117401491,4.8309245109558105,9.891021966934204,0.0485881,0.291067,20,73.4846922835,0.0,15.3493
0.0113166,0.943591,2.71812,-0.0120669,4.680367946624756,255.0,300.0,0.905726426004,4.714872598648071,14.610286474227905,0.0348993,0.602808,20,49.7493718553,200.0,15.1518
-0.00278178,0.946686,2.72378,-0.0295571,4.696232080459595,240.0,300.0,0.8996166685,4.73101544380188,19.346439838409424,0.066334,0.837634,20,48.9897948557,200.0,15.2377
0.00585005,0.945531,2.72239,-0.0187339,4.7519097328186035,250.0,300.0,0.905276775434,4.7930309772491455,24.144584894180298,0.0546825,0.292955,20,50.0,200.0,15.2166
0.0039941,0.94695,2.72531,-0.00715334,4.745248794555664,235.0,300.0,0.85949909372,4.778375148773193,28.93660068511963,0.0228515,0.246846,20,65.3834841531,100.0,15.2611
0.00754168,0.947697,2.72731,-0.0333455,4.767966270446777,235.0,300.0,0.893911328787,4.819792747497559,33.762356996536255,0.116287,2.1042,20,47.6969600708,200.0,15.2917
