MaxKL,AveragePolicyStd,MaxReturn,NumTrajs,LossBefore,ExplainedVariance,Time,AverageReturn,ItrTime,Entropy,MeanKL,LossAfter,StdReturn,TotalExecTime,Perplexity,MinReturn
0.0,0.828509,0.0,20,-0.0,1,8.029756307601929,0.0,8.029760122299194,2.46033,0.0,-0.0,0.0,7.973144292831421,11.7087,0.0
0.0,0.828509,0.0,20,-0.0,1,15.895925045013428,0.0,7.863669157028198,2.46033,0.0,-0.0,0.0,7.806567430496216,11.7087,0.0
0.0,0.828509,0.0,20,-0.0,1,23.57938027381897,0.0,7.679699897766113,2.46033,0.0,-0.0,0.0,7.630833625793457,11.7087,0.0
0.0,0.828509,0.0,20,-0.0,1,31.46138024330139,0.0,7.870328187942505,2.46033,0.0,-0.0,0.0,7.827286005020142,11.7087,0.0
0.0,0.828509,0.0,20,-0.0,1,39.31040549278259,0.0,7.845299959182739,2.46033,0.0,-0.0,0.0,7.815499782562256,11.7087,0.0
0.0,0.828509,0.0,20,-0.0,1,47.30292868614197,0.0,7.989314556121826,2.46033,0.0,-0.0,0.0,7.940394163131714,11.7087,0.0
0.0,0.828509,0.0,20,-0.0,1,55.26823139190674,0.0,7.949031591415405,2.46033,0.0,-0.0,0.0,7.871658086776733,11.7087,0.0
