Perplexity,ExplainedVariance,LossBefore,TotalExecTime,Entropy,Time,NumTrajs,MinReturn,MaxReturn,MeanKL,AverageReturn,StdReturn,MaxKL,LossAfter,AveragePolicyStd,ItrTime
12.9461,1,-0.0,24.31358313560486,2.5608,24.41233801841736,20,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.870797,24.412343978881836
12.9461,1,-0.0,24.206053256988525,2.5608,48.74208450317383,20,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.870797,24.32524538040161
12.9461,1,-0.0,23.80866575241089,2.5608,72.6274197101593,20,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.870797,23.877155542373657
12.9461,1,-0.0,22.950695276260376,2.5608,95.71392345428467,20,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.870797,23.07364511489868
12.9461,1,-0.0,24.6457576751709,2.5608,120.47925400733948,20,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.870797,24.759993076324463
12.9461,1,-0.0,24.811009883880615,2.5608,145.35902094841003,20,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.870797,24.852842807769775
12.9461,1,-0.0,24.107958555221558,2.5608,169.60927510261536,20,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.870797,24.24097990989685
