Perplexity,AveragePolicyStd,LossBefore,MeanKL,LossAfter,AverageReturn,StdReturn,NumTrajs,Time,MinReturn,Entropy,MaxReturn,ExplainedVariance,ItrTime,TotalExecTime,MaxKL
14.8902,0.935103,-0.0,0.0,-0.0,0.0,0.0,20,10.915788173675537,0.0,2.7007,0.0,1,10.91579532623291,10.840966701507568,0.0
14.8902,0.935103,0.0296392,0.0273241,0.0180579,20.0,87.1779788708,20,22.427860021591187,0.0,2.7007,400.0,0.0481882558722,11.507297277450562,11.42411208152771,0.205026
15.1125,0.942388,0.00413189,0.0134844,-0.00473619,85.0,224.220873248,20,33.06009340286255,0.0,2.71552,900.0,0.142529485146,10.624753475189209,10.589388132095337,0.0922414
15.1437,0.943341,-0.000195493,0.0116916,-0.0115744,235.0,270.693553673,20,44.37083029747009,0.0,2.71759,900.0,0.386594342053,11.305987119674683,11.224116086959839,0.132477
15.1423,0.943613,0.0144071,0.027594,0.00330806,660.0,327.719392163,20,56.501678705215454,100.0,2.71749,1100.0,0.725774456667,12.124330043792725,12.02723503112793,0.225896
15.2517,0.947057,0.011183,0.0364554,0.00134957,1090.0,376.696164037,20,67.85618352890015,600.0,2.72469,2300.0,0.74624696612,11.342523336410522,11.2871675491333,0.116474
15.3373,0.949919,0.0193984,0.121807,-0.010308,1740.0,877.7243303,20,78.671058177948,700.0,2.73029,3600.0,0.47534748689,10.804981231689453,10.759143829345703,0.484175
