MaxReturn,MeanKL,StdReturn,ExplainedVariance,MinReturn,ItrTime,Entropy,MaxKL,TotalExecTime,AverageReturn,Time,LossAfter,AveragePolicyStd,LossBefore,Perplexity,NumTrajs
1800.0,0.0291293,418.927201313,0.25012107699,0.0,9.856676578521729,2.84233,0.122198,9.792046070098877,150.0,9.856675863265991,0.00697387,1.00326,0.0137916,17.1557,20
300.0,0.0128434,65.3834841531,0.0909648673088,0.0,9.458593368530273,2.85612,0.0538136,9.393678426742554,15.0,19.31853747367859,-0.0112623,1.01038,-0.00486957,17.3939,20
1000.0,0.0101475,294.066319051,0.190188715792,0.0,9.508243083953857,2.85369,0.0426597,9.45701813697815,145.0,28.831129550933838,-0.0290861,1.00916,-0.022235,17.3516,20
3300.0,0.0177419,1045.21528883,0.154438292939,0.0,8.726096868515015,2.84257,0.0563044,8.66623568534851,555.0,37.562451124191284,0.00253874,1.00358,0.0110811,17.1598,20
9000.0,0.0704895,2099.49398665,0.190288504184,0.0,8.380840301513672,2.84811,0.255683,8.343868017196655,1375.0,45.947890281677246,-0.0188631,1.00627,0.000873353,17.2551,20
13100.0,0.00760109,2975.78140998,0.718669501481,0.0,8.756518125534058,2.84855,0.0364415,8.70846962928772,885.0,54.70811438560486,0.00901751,1.00637,0.0124734,17.2627,20
1400.0,0.0111527,305.122926048,0.136443533094,0.0,9.008026123046875,2.85478,0.0868892,8.955190420150757,70.0,63.720720291137695,-0.0109606,1.00964,-0.00625822,17.3707,20
