Time,StdReturn,ExplainedVariance,AverageReturn,MaxReturn,MinReturn,LossAfter,AveragePolicyStd,LossBefore,TotalExecTime,MaxKL,Entropy,MeanKL,ItrTime,Perplexity,NumTrajs
17.464224576950073,130.766968306,0.0428818452586,30.0,600.0,0.0,-0.00955162,0.999438,-0.00904553,17.20050883293152,4.44421,2.83651,0.047865,17.464233875274658,17.0561,20
33.84577393531799,177.482393493,0.163331324784,50.0,800.0,0.0,-0.011292,0.994837,-0.0110413,15.963388681411743,1.81413,2.82746,0.00667924,16.365140438079834,16.9026,20
49.489490032196045,380.657326213,0.109710667505,110.0,1700.0,0.0,0.0242983,0.992068,0.0263784,15.351800203323364,0.01663,2.82194,0.000943177,15.620916366577148,16.8095,20
66.14564728736877,287.402157264,0.113265057611,80.0,1300.0,0.0,0.067704,0.998631,0.00607262,16.400851011276245,66.8439,2.83513,0.40401,16.63758373260498,17.0327,20
82.47896933555603,177.482393493,0.156816852185,50.0,800.0,0.0,0.0157723,1.00015,0.0130215,16.14739727973938,4.12757,2.83817,0.0267214,16.319098711013794,17.0845,20
99.9190001487732,464.112055435,0.230166443845,140.0,2100.0,0.0,-0.0102156,1.00341,-0.0102201,17.166799306869507,0.611853,2.84468,0.00455173,17.42746901512146,17.1961,20
116.69756031036377,67.8232998313,0.165466875639,20.0,300.0,0.0,0.0078253,1.00085,0.00860371,16.57118821144104,0.00396122,2.83957,0.000126356,16.77432346343994,17.1084,20
