0ExplainedVariance,1ExplainedVariance,0ProcessExecTime,1Entropy,1ProcessExecTime,0EnvExecTime,LossBefore,1StdReturn,0AveragePolicyStd,dLoss,Time,0Perplexity,1MaxReturn,1AveragePolicyStd,ItrTime,LossAfter,1EnvExecTime,1Perplexity,0Entropy,0MaxReturn,MeanKLBefore,0PolicyExecTime,0StdReturn,0NumTrajs,1NumTrajs,ComputeUpdatedDistTime,MeanKL,1AverageReturn,0AverageReturn,1PolicyExecTime,0MinReturn,1MinReturn
0.197551501838,0.551689582561,0.06357741355895996,2.81006,0.06092071533203125,1.3362786769866943,8.38190317154e-09,757.077256442,0.982342,0.00936931278557,108.7683207988739,16.481,2700.0,0.9863,8.260420083999634,-0.00936930440366,1.3865783214569092,16.6109,2.80221,1400.0,3.0267983675e-09,1.4641926288604736,269.253082103,120,120,0.07475852966308594,0.00688169151545,490.833333333,81.6666666667,3.2824087142944336,0.0,0.0
0.128707578159,0.290223248175,0.06519317626953125,2.79675,0.05682516098022461,1.3722434043884277,-6.51925802231e-09,578.503217123,0.973692,0.0119153317064,116.49025774002075,16.1906,2700.0,0.979816,7.418720483779907,-0.0119153382257,1.3299434185028076,16.3914,2.78443,1700.0,-1.62981450558e-09,1.428783893585205,290.325487839,120,120,0.0786142349243164,0.00765328621492,209.166666667,76.6666666667,2.5298147201538086,0.0,0.0
0.105750806913,0.404263593432,0.0658726692199707,2.76759,0.06537270545959473,1.4020588397979736,2.32830643654e-10,736.83821532,0.966981,0.0101069344673,124.79040932655334,15.9683,2400.0,0.96552,8.016303539276123,-0.0101069342345,1.5025146007537842,15.9203,2.7706,2400.0,0.0,1.63773512840271,411.702933625,120,120,0.08206772804260254,0.00796524342149,458.333333333,124.166666667,2.7141222953796387,0.0,0.0
0.378129744941,0.68490446601,0.06738924980163574,2.79679,0.0618438720703125,1.4223554134368896,5.96628524363e-10,687.240355011,0.977276,0.0158287218219,133.04109716415405,16.3051,2500.0,0.980092,7.909735918045044,-0.0158287212253,1.4198596477508545,16.3919,2.79148,1600.0,-2.79396772385e-09,1.4355816841125488,326.231640607,120,120,0.3096427917480469,0.00893019326031,430.833333333,112.5,2.618396759033203,0.0,0.0
0.371819182562,0.274104969969,0.0652165412902832,2.79586,0.06365084648132324,1.3612174987792969,3.72529029846e-09,737.081331258,0.984158,0.00889874063432,141.03492999076843,16.5298,2800.0,0.980043,7.640702724456787,-0.00889873690903,1.400031566619873,16.3768,2.80517,2400.0,4.65661331717e-09,1.6648476123809814,586.770232336,120,120,0.0877532958984375,0.00683615589514,393.333333333,210.833333333,2.406736373901367,0.0,0.0
0.0713221745997,0.556695834406,0.07326745986938477,2.7959,0.0625159740447998,1.478003740310669,-1.86264514923e-09,426.086030698,0.972652,0.00828373245895,150.12359261512756,16.1444,1600.0,0.980033,8.818573713302612,-0.00828373432159,1.4085502624511719,16.3773,2.78157,1000.0,0.0,2.5408554077148438,90.9059342886,120,120,0.09464168548583984,0.00713591603562,160.833333333,8.33333333333,2.5938801765441895,0.0,0.0
0.199501977975,0.28636769975,0.07010388374328613,2.77218,0.06213998794555664,1.5096604824066162,-5.82076609135e-10,856.085649272,0.975025,0.00753619277384,158.10114002227783,16.2208,2600.0,0.968427,7.7213146686553955,-0.00753619335592,1.412125825881958,15.9934,2.7863,2300.0,-4.19095202986e-09,1.5297996997833252,519.678720194,120,120,0.09569406509399414,0.00659873057157,480.833333333,195.833333333,2.468736171722412,0.0,0.0
0.0989067054977,0.489849518426,0.07015419006347656,2.7622,0.06340694427490234,1.4314448833465576,-6.98491930962e-09,621.098936474,0.962818,0.0110344705172,166.4888699054718,15.8275,1800.0,0.963068,8.089415073394775,-0.0110344775021,1.4477055072784424,15.8346,2.76175,1300.0,-1.62981343976e-08,1.7820284366607666,233.160650387,120,120,0.07742071151733398,0.00872797332704,458.333333333,61.6666666667,2.6126368045806885,0.0,0.0
0.116179527462,0.31511320297,0.06663632392883301,2.75039,0.0592646598815918,1.4086759090423584,4.65661287308e-10,813.736239003,0.958556,0.00972345517948,174.26328444480896,15.6911,2900.0,0.957551,7.500625371932983,-0.00972345471382,1.3467113971710205,15.6487,2.75309,2100.0,-5.12227460447e-09,1.4147615432739258,456.569332693,120,120,0.08690428733825684,0.00759644294158,500.0,156.666666667,2.475066900253296,0.0,0.0
0.0935322937546,0.354970875957,0.06990385055541992,2.72627,0.06516814231872559,1.479172706604004,2.32830643654e-10,455.56741177,0.946973,0.00582580338232,183.9002137184143,15.3123,1700.0,0.945843,9.106916904449463,-0.00582580314949,1.490980863571167,15.2758,2.72865,1100.0,0.0,1.7690844535827637,138.981913292,120,120,0.09230923652648926,0.0087597342208,175.0,20.8333333333,3.5531156063079834,0.0,0.0
0.236228813276,0.217844623134,0.06759309768676758,2.71406,0.06267738342285156,1.353177547454834,4.65661287308e-10,689.51673898,0.945107,0.0164279458113,191.59593296051025,15.2516,2500.0,0.940208,7.415337324142456,-0.0164279453456,1.387449026107788,15.0904,2.72468,2500.0,2.68882138776e-17,1.4648094177246094,632.841914611,120,120,0.08940863609313965,0.00954282935709,520.0,296.666666667,2.418931484222412,0.0,0.0
0.174346384231,0.624051256932,0.0715184211730957,2.70469,0.06337141990661621,1.5060350894927979,5.23868948221e-10,851.419974056,0.934199,0.0116615580046,200.30318212509155,14.9034,2800.0,0.935697,8.362974405288696,-0.0116615574807,1.4477894306182861,14.9497,2.70159,1600.0,2.7939675018e-09,1.8668363094329834,290.687642592,120,120,0.0925142765045166,0.00910818763077,525.833333333,75.8333333333,2.6111414432525635,0.0,0.0
0.115230506897,0.229918344303,0.06646537780761719,2.67787,0.06029152870178223,1.3637423515319824,-2.32830643654e-10,760.098220992,0.927421,0.00876532471739,208.32487630844116,14.6798,2700.0,0.923535,7.679403305053711,-0.00876532495022,1.354332685470581,14.5541,2.68647,2700.0,-1.86264537128e-09,1.4383459091186523,529.385781407,120,120,0.09232044219970703,0.00747070182115,334.166666667,165.833333333,2.4766201972961426,0.0,0.0
0.129156098321,0.28802775949,0.06608819961547852,2.67117,0.06440281867980957,1.390587329864502,-2.21189111471e-09,687.143341831,0.923796,0.00716097431723,217.2600975036621,14.5671,2400.0,0.920432,8.636024475097656,-0.00716097652912,1.392296314239502,14.4569,2.67877,2400.0,2.86229373536e-17,1.7181880474090576,491.561429415,120,120,0.09864974021911621,0.00719744851813,290.833333333,144.166666667,3.2795403003692627,0.0,0.0
0.231708412572,0.803413659005,0.27969956398010254,2.648,0.06029772758483887,1.3643529415130615,3.49245965481e-09,851.155668619,0.915963,0.0104349858593,225.21990752220154,14.315,2600.0,0.909835,7.682737588882446,-0.0104349823669,1.3409755229949951,14.1258,2.66131,1300.0,3.72529029846e-09,1.4131896495819092,259.453217791,120,120,0.08339166641235352,0.00770533643663,689.166666667,79.1666666667,2.5500123500823975,0.0,0.0
0.115215418642,0.396150663791,0.0637202262878418,2.66036,0.07159829139709473,1.388939619064331,2.85217538476e-09,904.892565753,0.917979,0.00960693421075,233.63569521903992,14.3776,2700.0,0.915665,8.079461574554443,-0.00960693135858,1.5669434070587158,14.3014,2.66567,2400.0,-9.31322574615e-10,1.5444917678833008,524.001033714,120,120,0.08229184150695801,0.00671687582508,901.666666667,197.5,2.7546865940093994,0.0,0.0
0.129597551188,0.220292570546,0.06450247764587402,2.64201,0.06127524375915527,1.3843326568603516,3.55066731572e-09,761.529436945,0.913621,0.00871699937852,241.8039846420288,14.2394,2800.0,0.907269,7.850201368331909,-0.00871699582785,1.3614060878753662,14.0414,2.65602,2800.0,-3.72529074255e-09,1.433039903640747,509.786856332,120,120,0.09331035614013672,0.00616061687469,412.5,205.833333333,2.888087272644043,0.0,0.0
0.0667465223828,0.258511758721,0.0726785659790039,2.6314,0.06695199012756348,1.539254903793335,5.82076609135e-10,781.791034882,0.913297,0.0114714807132,250.5078887939453,14.2283,2600.0,0.902523,8.370105028152466,-0.0114714801311,1.5022563934326172,13.8932,2.65523,1800.0,1.86264532687e-08,1.5255801677703857,436.843952561,120,120,0.07789802551269531,0.00801956281066,428.333333333,184.166666667,2.698272705078125,0.0,0.0
0.100291737382,0.324254773015,0.06556010246276855,2.64846,0.06263446807861328,1.3248214721679688,-3.25962901115e-09,919.646293721,0.915581,0.00347883393988,259.25643706321716,14.3019,2900.0,0.910048,8.471021175384521,-0.00347883719951,1.4228100776672363,14.1323,2.66039,2100.0,-3.72529029846e-09,1.9810831546783447,434.932146688,120,120,0.0774071216583252,0.00775365671143,625.833333333,150.833333333,2.9586708545684814,0.0,0.0
0.517123500994,0.579819628603,0.06804847717285156,2.66616,0.06454825401306152,1.457662582397461,-2.79396772385e-09,985.525452064,0.915418,0.00597266899422,267.45993995666504,14.3002,2800.0,0.917981,7.9476704597473145,-0.00597267178819,1.4799871444702148,14.3846,2.66027,2600.0,2.79396794589e-09,1.4993069171905518,702.929880334,120,120,0.07953596115112305,0.00655074464157,712.5,417.5,2.7149226665496826,0.0,0.0
0.250593758975,0.37092695566,0.06281304359436035,2.62669,0.06055903434753418,1.355116844177246,2.79396772385e-09,984.145145122,0.90526,0.0124918473884,275.83382773399353,13.9888,2900.0,0.899978,7.848422050476074,-0.0124918445945,1.4146544933319092,13.828,2.63826,2500.0,0.0,1.5038483142852783,674.408691621,120,120,0.10272908210754395,0.00878454465419,775.0,327.5,2.715056896209717,0.0,0.0
0.174285127695,0.208799867646,0.06813502311706543,2.60869,0.05869030952453613,1.4073610305786133,1.39698386192e-09,721.102550882,0.903815,0.0108433016576,283.5643446445465,13.9345,2500.0,0.892273,7.464683771133423,-0.0108433002606,1.3578429222106934,13.5812,2.63437,2300.0,0.0,1.4831387996673584,487.082442258,120,120,0.07856464385986328,0.00692103756592,463.333333333,165.833333333,2.3987932205200195,0.0,0.0
0.387333597101,0.319635744858,0.07015657424926758,2.60268,0.06589317321777344,1.4475305080413818,-2.1536834538e-09,971.783869432,0.899004,0.0094874665956,293.20955324172974,13.7954,3000.0,0.889316,9.361750364303589,-0.00948746874928,1.524775743484497,13.4999,2.62433,2500.0,-1.30385142683e-08,2.9329559803009033,647.205531497,120,120,0.09525465965270996,0.00815021526068,688.333333333,325.0,2.629044532775879,0.0,0.0
0.111636203353,0.387732627125,0.07074904441833496,2.61774,0.058504581451416016,1.433103322982788,1.39698386192e-09,780.800426201,0.896132,0.00756179960445,301.0209045410156,13.6984,2700.0,0.896524,7.560005187988281,-0.00756179820746,1.3703985214233398,13.7047,2.61728,2200.0,-1.86264537128e-09,1.4487380981445312,451.994807001,120,120,0.08027005195617676,0.00659464392811,454.166666667,155.833333333,2.4607341289520264,0.0,0.0
0.157836378044,0.501419244244,0.0679318904876709,2.58685,0.06117081642150879,1.3813912868499756,3.0267983675e-09,717.24008068,0.884128,0.0120572403539,309.3144500255585,13.3334,2700.0,0.882854,7.918261528015137,-0.0120572373271,1.4061942100524902,13.2879,2.59027,1500.0,1.86264514923e-09,1.8495361804962158,258.681217374,120,120,0.08155083656311035,0.0082970932126,330.0,59.1666666667,2.4821388721466064,0.0,0.0
0.133913263323,0.562938053717,0.06414103507995605,2.57985,0.05965304374694824,1.3638710975646973,-4.65661287308e-10,591.915440658,0.87591,0.00882539106533,317.2043659687042,13.0865,2400.0,0.87957,7.603749990463257,-0.00882539153099,1.3454227447509766,13.1952,2.57158,1200.0,-3.16649604315e-08,1.4311349391937256,238.164275705,120,120,0.08243107795715332,0.00628376891837,328.333333333,66.6666666667,2.680582284927368,0.0,0.0
0.213999693694,0.523767356264,0.06331562995910645,2.57155,0.061971426010131836,1.3417975902557373,3.37604433298e-09,937.192912668,0.876939,0.00927738903556,326.214891910553,13.1161,2800.0,0.876117,8.397404670715332,-0.00927738565952,1.4034428596496582,13.0861,2.57384,1400.0,0.0,1.5875980854034424,337.390928878,120,120,0.07715225219726562,0.00720339128748,581.666666667,115.833333333,3.1473727226257324,0.0,0.0
0.201351644965,0.413220379908,0.06687712669372559,2.58721,0.05997109413146973,1.3905985355377197,-4.65661287308e-09,991.6985289,0.881141,0.0111443186179,334.23455786705017,13.2415,2700.0,0.882922,7.691359519958496,-0.0111443232745,1.3901822566986084,13.2926,2.58336,2200.0,1.86264514923e-09,1.4306416511535645,611.200435391,120,120,0.09552597999572754,0.00925654917955,864.166666667,404.166666667,2.675753593444824,0.0,0.0
0.234501900035,0.336963065436,0.06977081298828125,2.54434,0.062421560287475586,1.45229172706604,6.51925802231e-09,1109.87205219,0.875136,0.00931219849735,342.574725151062,13.0529,2900.0,0.864618,8.061519622802734,-0.0093121919781,1.4427111148834229,12.7349,2.56901,2300.0,-3.72529029846e-09,1.6726486682891846,681.63202846,120,120,0.09480762481689453,0.00823391973972,920.833333333,393.333333333,2.680560350418091,0.0,0.0
0.180275258804,0.450856247056,0.06504201889038086,2.55934,0.05853867530822754,1.3251755237579346,2.32830643654e-09,657.351060444,0.874438,0.00678717670962,350.5382308959961,13.0197,2600.0,0.871085,7.66519570350647,-0.00678717438132,1.3465805053710938,12.9272,2.56646,1400.0,0.0,1.4234373569488525,309.649219099,120,120,0.10083293914794922,0.00916092749685,282.5,94.1666666667,2.580434799194336,0.0,0.0
0.237161967161,0.617196215105,0.06539177894592285,2.53528,0.06273555755615234,1.385162591934204,-2.79396772385e-09,989.730603077,0.86815,0.00875580776483,359.1085569858551,12.8247,2700.0,0.861483,8.271704196929932,-0.0087558105588,1.4386951923370361,12.6199,2.55137,1700.0,0.0,1.5829417705535889,309.192496675,120,120,0.10224032402038574,0.00736897205934,610.0,80.0,2.695429801940918,0.0,0.0
0.114539607404,0.383647934461,0.06640911102294922,2.54075,0.060715436935424805,1.4321167469024658,3.49245965481e-09,908.362384857,0.865398,0.00303335650824,367.5872585773468,12.7459,2600.0,0.863617,8.219174861907959,-0.00303335301578,1.3914270401000977,12.6891,2.54521,2400.0,-1.86264514923e-09,1.8912115097045898,510.304239319,120,120,0.08281898498535156,0.00498934462667,723.333333333,177.5,2.6473960876464844,0.0,0.0
0.0898327730454,0.459558576469,0.36766552925109863,2.51419,0.06213808059692383,1.4787683486938477,3.25962901115e-09,1109.38390059,0.860759,0.0101998518221,375.9453387260437,12.6059,2800.0,0.85192,8.064082622528076,-0.0101998485625,1.388042688369751,12.3566,2.53416,2400.0,0.0,1.492358684539795,583.45177369,120,120,0.08704423904418945,0.00868841353804,970.833333333,299.166666667,2.5934133529663086,0.0,0.0
0.25751426778,0.47502278387,0.06799077987670898,2.50798,0.06282520294189453,1.4418883323669434,-1.86264514923e-09,661.311827607,0.849655,0.00959777645767,384.3566632270813,12.2934,2300.0,0.849015,8.141345262527466,-0.00959777832031,1.4047112464904785,12.2801,2.50906,1500.0,0.0,1.7311601638793945,341.723572497,120,120,0.09483885765075684,0.00982344895601,350.0,115.0,2.753239870071411,0.0,0.0
1,0.0886575744272,0.06404399871826172,2.50161,0.06077885627746582,1.327467441558838,3.72529029846e-09,18.1811868577,0.846025,0.00675240531564,392.2831709384918,12.2021,200.0,0.846025,7.659074306488037,-0.00675240159035,1.3727364540100098,12.2021,2.50161,0.0,0.0,1.393087387084961,0.0,120,120,0.10905718803405762,0.00880869198591,1.66666666667,0.0,2.6011033058166504,0.0,0.0
0.133530315328,0.189434656157,0.06685686111450195,2.51274,0.06634974479675293,1.355560541152954,-2.09547579288e-09,803.239534635,0.850364,0.00857920083217,401.3077983856201,12.327,2600.0,0.850778,8.722335577011108,-0.00857920292765,1.4672415256500244,12.3387,2.51179,2200.0,0.0,2.303428888320923,553.49834387,120,120,0.09345793724060059,0.00678975880146,467.5,207.5,2.7777798175811768,0.0,0.0
0.327639200147,0.487658607989,0.0655674934387207,2.51373,0.0619504451751709,1.3981921672821045,1.51339918375e-08,1076.87530228,0.844125,0.00964071438648,409.47358560562134,12.1435,2800.0,0.851567,7.905789136886597,-0.00964069925249,1.41853928565979,12.3509,2.4968,2500.0,1.49011603057e-08,1.4018833637237549,753.574813804,120,120,0.0926826000213623,0.00819816160947,972.5,375.0,2.7538774013519287,0.0,0.0
0.117412445286,0.415621035498,0.06555914878845215,2.50856,0.06421518325805664,1.349299669265747,3.60887497663e-09,961.821189203,0.847947,0.00886106851976,417.55008816719055,12.2648,2800.0,0.848814,7.816653728485107,-0.00886106491089,1.431509256362915,12.2872,2.50674,2100.0,3.72529029846e-09,1.3829407691955566,493.488151383,120,120,0.08933448791503906,0.00787172093987,630.0,188.333333333,2.803370714187622,0.0,0.0
0.173750548135,0.480727303298,0.06551170349121094,2.52997,0.060838937759399414,1.3391287326812744,6.28642737865e-09,486.311942641,0.856771,0.0105514850002,425.4429314136505,12.5237,1800.0,0.85802,7.628214120864868,-0.0105514787138,1.366760015487671,12.5531,2.52763,1500.0,1.86264537128e-09,1.3968124389648438,242.532930181,120,120,0.09342050552368164,0.00957280397415,215.833333333,53.3333333333,2.762148380279541,0.0,0.0
0.129530812604,0.454335463489,0.06411433219909668,2.56528,0.06791400909423828,1.3583133220672607,-5.58793544769e-09,1032.7942142,0.873076,0.00660517485812,434.8468589782715,12.9852,2700.0,0.873802,8.777961015701294,-0.00660518044606,1.5270085334777832,13.0043,2.56381,2300.0,3.72529029846e-09,1.461188793182373,548.785907456,120,120,0.07826113700866699,0.00877609942108,931.666666667,209.166666667,3.537187099456787,0.0,0.0
0.120813130774,0.517032451272,0.06999039649963379,2.53751,0.06447005271911621,1.4052376747131348,1.68802216649e-09,847.833841164,0.863749,0.000654737756122,443.23043060302734,12.6956,2800.0,0.862078,8.014495611190796,-0.0006547360681,1.407846450805664,12.6482,2.54126,2600.0,5.58793589178e-09,1.558037281036377,492.49929498,120,120,0.08892202377319336,0.00301501713693,596.666666667,166.666666667,2.755746841430664,0.0,0.0
0.243872384575,0.637588126086,0.07508444786071777,2.54405,0.06276774406433105,1.4984593391418457,-1.86264514923e-09,973.069313507,0.863664,0.00689242966473,451.7020182609558,12.6958,2900.0,0.864843,8.135586738586426,-0.00689243152738,1.4247868061065674,12.7311,2.54127,1600.0,0.0,1.6835644245147705,325.396126112,120,120,0.08950257301330566,0.00853417348117,628.333333333,105.833333333,2.724708318710327,0.0,0.0
0.0735818842515,0.411287642381,0.08068704605102539,2.54231,0.06336665153503418,1.580284595489502,-4.19095158577e-09,980.191307858,0.862907,0.00992324156687,460.40111804008484,12.6635,2700.0,0.864531,8.341910600662231,-0.00992324575782,1.4147322177886963,12.709,2.53873,2400.0,0.0,1.8618125915527344,501.107107646,120,120,0.07549405097961426,0.00714131211862,865.0,185.0,2.6189277172088623,0.0,0.0
0.291516770715,0.239825546677,0.07009315490722656,2.55643,0.06089663505554199,1.433210849761963,-1.16415321827e-10,657.832615488,0.870015,0.00561661773827,469.9187605381012,12.8959,2700.0,0.869871,9.213634967803955,-0.00561661785468,1.4490814208984375,12.8897,2.55691,2700.0,0.0,1.8703641891479492,552.378694577,120,120,0.09450602531433105,0.00677211303264,202.5,176.666666667,3.5074429512023926,0.0,0.0
0.115545626964,0.193168525517,0.07336068153381348,2.54733,0.06191611289978027,1.437267780303955,1.16415321827e-09,747.818586884,0.867699,0.00925279059447,478.425199508667,12.8253,2800.0,0.865946,8.2108633518219,-0.00925278943032,1.4039149284362793,12.773,2.55142,2300.0,0.0,1.726015567779541,450.332438933,120,120,0.075042724609375,0.0081828571856,295.833333333,135.833333333,2.819638967514038,0.0,0.0
0.21274074635,0.253114601078,0.06982088088989258,2.54989,0.07149887084960938,1.4813425540924072,5.82076609135e-09,1162.38619515,0.870944,0.00663042045198,487.6053144931793,12.9348,2900.0,0.867127,8.89269471168518,-0.00663041463122,1.4994244575500488,12.8057,2.55992,2500.0,-3.72529029846e-09,1.7644472122192383,709.663457015,120,120,0.3319551944732666,0.00421288236976,1005.0,426.666666667,2.9594643115997314,0.0,0.0
0.0764757063475,0.625858297979,0.06519532203674316,2.57207,0.06570243835449219,1.4177906513214111,3.37604433298e-09,845.944573966,0.867628,0.0117958147312,496.40807342529297,12.8407,2800.0,0.876221,8.513387203216553,-0.0117958113551,1.473400354385376,13.093,2.55262,1300.0,5.58793589178e-09,1.7921600341796875,241.402154091,120,120,0.0906062126159668,0.00942244194448,506.666666667,65.0,2.811789035797119,0.0,0.0
0.0849160553504,0.351233845535,0.06775307655334473,2.55677,0.06606054306030273,1.4385793209075928,-4.19095158577e-09,931.485894806,0.873207,0.00886811828241,506.0873718261719,13.0009,2700.0,0.869962,9.374527215957642,-0.00886812247336,1.4833626747131348,12.8941,2.56502,2600.0,-1.86264514923e-09,1.6375019550323486,605.665382497,120,120,0.08345675468444824,0.00805047061294,875.833333333,281.666666667,3.715862989425659,0.0,0.0
0.0801979412841,0.353651859514,0.06452226638793945,2.56234,0.06457638740539551,1.383103609085083,1.39698386192e-09,1041.14787081,0.869629,0.00935577647761,514.6691162586212,12.8902,2800.0,0.872712,8.21223783493042,-0.00935577508062,1.4283556938171387,12.9661,2.55647,2500.0,0.0,1.541419506072998,628.381960983,120,120,0.08904004096984863,0.00654005678371,753.333333333,271.666666667,3.028733730316162,0.0,0.0
0.110161550524,0.303577055756,0.07049274444580078,2.53656,0.06742167472839355,1.4538629055023193,6.69388100505e-10,806.152987273,0.860543,0.00658364288392,523.4687414169312,12.6095,2700.0,0.861309,8.476608753204346,-0.00658364221454,1.4819207191467285,12.6362,2.53445,2500.0,1.86264514923e-09,1.7749476432800293,551.764215947,120,120,0.08720898628234863,0.00790131092072,460.833333333,182.5,2.9433939456939697,0.0,0.0
0.325736689118,0.53224959225,0.06865644454956055,2.51479,0.06019163131713867,1.4203128814697266,-2.91038304567e-09,876.615968116,0.852359,0.0103613174288,532.2527067661285,12.3582,2800.0,0.852443,8.468912124633789,-0.0103613203391,1.4403936862945557,12.364,2.51432,1500.0,3.72529074255e-09,1.5913751125335693,349.443009183,120,120,0.09521317481994629,0.00683209858835,493.333333333,117.5,3.003676176071167,0.0,0.0
0.229160491413,0.614347763058,0.06964612007141113,2.49706,0.061074256896972656,1.4517278671264648,2.32830643654e-10,1102.27038425,0.847635,0.00924764503725,540.7965495586395,12.2284,2900.0,0.844519,8.22488260269165,-0.00924764480442,1.407379150390625,12.1467,2.50376,1500.0,0.0,1.815108060836792,373.161232654,120,120,0.11062479019165039,0.00712413899601,750.0,134.166666667,2.6965491771698,0.0,0.0
