Perplexity,MinReturn,Time,MeanKL,LossAfter,MaxReturn,AveragePolicyStd,Entropy,LossBefore,AverageReturn,NumTrajs,ItrTime,TotalExecTime,StdReturn,MaxKL,ExplainedVariance
11.4353,0.0,3.767690658569336,0.0,-0.0,0.0,0.82843,2.4367,-0.0,0.0,40,3.7677001953125,3.6995503902435303,0.0,0.0,1
11.4353,0.0,7.904179573059082,0.0,-0.0,0.0,0.82843,2.4367,-0.0,0.0,40,4.13177227973938,4.084155559539795,0.0,0.0,1
11.4353,0.0,11.718494176864624,0.0,-0.0,0.0,0.82843,2.4367,-0.0,0.0,40,3.8088302612304688,3.7742676734924316,0.0,0.0,1
11.4353,0.0,16.043372869491577,0.0,-0.0,0.0,0.82843,2.4367,-0.0,0.0,40,4.319379568099976,4.284824371337891,0.0,0.0,1
11.4353,0.0,20.674227476119995,0.0,-0.0,0.0,0.82843,2.4367,-0.0,0.0,40,4.625214338302612,4.593616485595703,0.0,0.0,1
11.4353,0.0,24.970609664916992,0.0,-0.0,0.0,0.82843,2.4367,-0.0,0.0,40,4.290846824645996,4.231837511062622,0.0,0.0,1
11.4353,0.0,28.666815280914307,0.0,-0.0,0.0,0.82843,2.4367,-0.0,0.0,40,3.679018020629883,3.6176435947418213,0.0,0.0,1
