TotalExecTime,ExplainedVariance,LossAfter,Entropy,Perplexity,LossBefore,StdReturn,AverageReturn,MeanKL,MaxReturn,AveragePolicyStd,ItrTime,MinReturn,Time,MaxKL,NumTrajs
5.826052665710449,1,-0.0,2.72206,15.2117,-0.0,0.0,0.0,0.0,0.0,0.947542,5.896462917327881,0.0,5.896459341049194,0.0,20
5.698300123214722,1,-0.0,2.72206,15.2117,-0.0,0.0,0.0,0.0,0.0,0.947542,5.787033796310425,0.0,11.690686464309692,0.0,20
5.672276496887207,1,-0.0,2.72206,15.2117,-0.0,0.0,0.0,0.0,0.0,0.947542,5.715935707092285,0.0,17.40985941886902,0.0,20
5.440872430801392,1,-0.0,2.72206,15.2117,-0.0,0.0,0.0,0.0,0.0,0.947542,5.496923446655273,0.0,22.921839237213135,0.0,20
5.6559929847717285,1,-0.0,2.72206,15.2117,-0.0,0.0,0.0,0.0,0.0,0.947542,5.692357063293457,0.0,28.623690843582153,0.0,20
5.7234206199646,1,-0.0,2.72206,15.2117,-0.0,0.0,0.0,0.0,0.0,0.947542,5.805806398391724,0.0,34.434473752975464,0.0,20
5.3849756717681885,1,-0.0,2.72206,15.2117,-0.0,0.0,0.0,0.0,0.0,0.947542,5.454280614852905,0.0,39.8941969871521,0.0,20
