AveragePolicyStd,ItrTime,MaxKL,LossAfter,Perplexity,TotalExecTime,NumTrajs,MeanKL,AverageReturn,StdReturn,Time,LossBefore,Entropy,MinReturn,MaxReturn,ExplainedVariance
0.870797,33.24772334098816,0.0,-0.0,12.9461,32.91844320297241,20,0.0,0.0,0.0,33.24771499633789,-0.0,2.5608,0.0,0.0,1
0.870797,34.127702951431274,0.0,-0.0,12.9461,33.81718134880066,20,0.0,0.0,0.0,67.38507342338562,-0.0,2.5608,0.0,0.0,1
0.870797,30.892290592193604,0.0,-0.0,12.9461,30.73259210586548,20,0.0,0.0,0.0,98.29224395751953,-0.0,2.5608,0.0,0.0,1
0.870797,33.17524027824402,0.0,-0.0,12.9461,32.97009325027466,20,0.0,0.0,0.0,131.50902581214905,-0.0,2.5608,0.0,0.0,1
0.870797,33.473473072052,0.0,-0.0,12.9461,33.198872089385986,20,0.0,0.0,0.0,165.01868605613708,-0.0,2.5608,0.0,0.0,1
0.870797,31.814444065093994,0.0,-0.0,12.9461,31.57664394378662,20,0.0,0.0,0.0,196.84396243095398,-0.0,2.5608,0.0,0.0,1
0.870797,31.578190803527832,0.0,-0.0,12.9461,31.29010772705078,20,0.0,0.0,0.0,228.461811542511,-0.0,2.5608,0.0,0.0,1
