ExplainedVariance,StdReturn,ItrTime,MeanKL,AverageReturn,MinReturn,Time,Entropy,MaxReturn,MaxKL,AveragePolicyStd,LossBefore,NumTrajs,TotalExecTime,Perplexity,LossAfter
0.431458138568,2317.4285318,6.595082759857178,0.864862,9355.0,4800.0,6.595077991485596,2.56857,14500.0,1.88715,0.87453,-0.0155604,20,6.523610830307007,13.0471,-0.145016
0.774004226054,2132.86192708,6.708953142166138,0.362435,15030.0,9300.0,13.307952880859375,2.55301,18700.0,0.655251,0.868024,-0.00540168,20,6.665534257888794,12.8457,-0.101492
0.971454242969,1020.91870391,6.378249406814575,0.0587585,20635.0,16500.0,19.691722869873047,2.55031,21400.0,0.258163,0.866745,-0.0360868,20,6.3376524448394775,12.8111,-0.0559368
0.992140429611,263.581107062,6.421365976333618,0.00584185,21195.0,20700.0,26.118224620819092,2.53226,21700.0,0.0719498,0.859069,-0.00744495,20,6.383077144622803,12.582,-0.0121152
0.991114896311,282.665880502,6.395400047302246,0.00789223,21310.0,20700.0,32.5279061794281,2.52854,21800.0,0.0660414,0.857355,-0.0116121,20,6.358900308609009,12.5352,-0.0170971
0.991039815338,359.826347006,6.623837232589722,0.0175808,21255.0,20400.0,39.15617895126343,2.52274,22000.0,0.102292,0.854886,-0.0210031,20,6.577578067779541,12.4626,-0.0295184
0.992206291494,274.590604355,6.4278035163879395,0.00884493,21360.0,20900.0,45.59233903884888,2.51223,21800.0,0.0566635,0.85035,-0.0138196,20,6.336312770843506,12.3325,-0.019109
