ExplainedVariance,Entropy,MaxReturn,Time,Perplexity,StdReturn,MaxKL,MeanKL,LossAfter,MinReturn,ItrTime,AverageReturn,AveragePolicyStd,TotalExecTime,LossBefore,NumTrajs
0.140697962797,2.83651,2200.0,15.899391889572144,17.0561,479.478883789,47.4357,0.55033,-0.0717,0.0,15.899398565292358,110.0,0.999438,15.620064496994019,0.0130335,20
1,2.84954,0.0,31.845619916915894,17.2799,0.0,0.0,0.0,-0.0,0.0,15.938639402389526,0.0,1.00589,15.716155529022217,-0.0,20
0.147997145738,2.84954,400.0,49.65159630775452,17.2799,101.980390272,0.0457286,0.000222435,0.0109694,0.0,17.78232216835022,40.0,1.00589,17.533956050872803,0.011473,20
0.258869365214,2.85528,500.0,66.08705306053162,17.3793,115.217186218,0.00893006,0.000860399,0.00152637,0.0,16.414077520370483,35.0,1.00878,16.26410222053528,0.0039784,20
0.200571215374,2.85727,200.0,83.10625219345093,17.4139,43.5889894354,0.0024519,0.000311342,0.0112187,0.0,16.999661684036255,10.0,1.00982,16.837665557861328,0.0124712,20
1,2.86351,0.0,101.03255987167358,17.5229,0.0,0.0,0.0,-0.0,0.0,17.917112350463867,0.0,1.01308,17.73599672317505,-0.0,20
0.0629003557043,2.86351,300.0,117.96278047561646,17.5229,65.3834841531,0.1146,0.0006589,-0.00172493,0.0,16.895267009735107,15.0,1.01308,16.655144691467285,-0.000848908,20
