NumTrajs,ExplainedVariance,Perplexity,Entropy,AveragePolicyStd,TotalExecTime,MinReturn,Time,AverageReturn,LossAfter,ItrTime,MeanKL,StdReturn,MaxReturn,MaxKL,LossBefore
40,0.467778835985,11.0609,2.40341,0.805297,5.052482843399048,0.0,5.140371799468994,2512.5,-0.113421,5.140377044677734,0.544953,1269.68253906,5800.0,8.22186,-0.0327745
40,0.483543475481,10.7042,2.37064,0.792338,5.035340309143066,0.0,10.276522159576416,2545.0,-0.0592869,5.1321070194244385,0.127707,1671.66832835,6000.0,6.05805,-0.0120773
40,0.530335638063,10.6398,2.3646,0.789922,4.884991645812988,0.0,15.199258804321289,3282.5,-0.0317451,4.918741226196289,0.0285505,2103.31732033,7100.0,0.214831,-0.0113237
40,0.659768541055,10.5797,2.35894,0.78776,4.6999523639678955,0.0,19.92883038520813,4227.5,-0.0372667,4.724213600158691,0.064112,1395.34717902,7100.0,1.73321,-0.00885855
40,0.699406922527,10.5329,2.35451,0.786006,5.058343887329102,0.0,25.066737413406372,5277.5,-0.0470119,5.13404393196106,0.0538201,1733.13119815,7600.0,40.0961,-0.0206984
40,0.80891488403,10.4245,2.34416,0.781997,5.7874839305877686,700.0,30.888837337493896,5537.5,-0.0868706,5.81331467628479,0.118294,1213.19567672,7300.0,1.17897,-0.0538634
40,0.747431968734,10.1475,2.31723,0.771465,4.6478331089019775,0.0,35.589940786361694,5922.5,-0.029527,4.695279121398926,0.0488508,1936.55460806,8100.0,4.04358,-0.0057133
