Perplexity,MaxKL,AverageReturn,LossBefore,Time,LossAfter,AveragePolicyStd,MaxReturn,Entropy,TotalExecTime,MeanKL,StdReturn,NumTrajs,ItrTime,MinReturn,ExplainedVariance
21.7921,2.05041,980.0,0.00803875,19.77982211112976,0.00043609,1.12957,5200.0,3.08155,19.66676950454712,0.0144648,1715.4008278,20,19.779826164245605,0.0,0.434211775588
21.968,0.15637,645.0,0.0105615,39.5703239440918,0.00842738,1.13413,5200.0,3.08959,19.709215879440308,0.00247642,1390.85405417,20,19.78769326210022,0.0,0.287241819591
22.0843,0.0415999,660.0,0.0042207,61.46398067474365,0.00228795,1.13714,5000.0,3.09487,21.69734215736389,0.00129089,1327.17745611,20,21.88101053237915,0.0,0.39080182122
22.131,0.096743,380.0,-0.00297144,79.13007664680481,-0.00510328,1.13834,2600.0,3.09698,17.566765785217285,0.0035576,791.580697087,20,17.654524326324463,0.0,0.562573801306
22.0981,0.265181,805.0,0.00412829,98.7098958492279,0.000966262,1.1375,5400.0,3.09549,19.430399417877197,0.00705542,1703.37165645,20,19.567487001419067,0.0,0.36673224225
22.1438,0.103169,380.0,0.0205672,121.38987421989441,0.0168617,1.13867,2900.0,3.09756,22.565619945526123,0.00254189,862.902080192,20,22.659391164779663,0.0,0.457442531253
22.3727,0.185884,830.0,-0.0116674,138.77735877037048,-0.013024,1.14454,4200.0,3.10784,17.28944230079651,0.00126202,1356.87140142,20,17.37613034248352,0.0,0.384325634519
