Entropy,MinReturn,AverageReturn,MeanKL,StdReturn,Time,ExplainedVariance,TotalExecTime,LossAfter,MaxReturn,NumTrajs,MaxKL,LossBefore,ItrTime,AveragePolicyStd,Perplexity
2.45436,2600.0,9030.0,0.333184,3178.5373995,10.903456449508667,0.281147630653,10.814367771148682,-0.0561203,14500.0,20,0.704117,-0.00590947,10.9034583568573,0.827472,11.639
2.44845,29700.0,35470.0,0.0462526,2439.69260359,21.651334285736084,0.872267751179,10.678285837173462,-0.0325741,39700.0,20,0.115618,-0.0151613,10.744824886322021,0.82514,11.5704
2.44087,34500.0,38620.0,0.0230998,1601.12460477,32.037954568862915,0.954524092893,10.299735069274902,-0.0138889,40400.0,20,0.0621878,-0.0049374,10.378437995910645,0.821762,11.483
2.4384,37100.0,39155.0,0.0148513,1117.79917695,42.56582999229431,0.961305844234,10.492348194122314,-0.039882,41300.0,20,0.0300966,-0.0341607,10.51923680305481,0.82074,11.4547
2.42132,36500.0,39015.0,0.0119165,1231.37118693,53.09675931930542,0.968348375795,10.489694356918335,-0.0143216,40700.0,20,0.0562152,-0.00997688,10.526580333709717,0.813749,11.2607
2.41633,37400.0,39585.0,0.0227926,912.838978134,63.64199161529541,0.966770324416,10.502753734588623,-0.0248028,42000.0,20,0.0775422,-0.0181919,10.541382551193237,0.811613,11.2047
2.40724,36400.0,39605.0,0.0453599,1035.60368868,74.29924368858337,0.968565586877,10.600127935409546,-0.02113,41200.0,20,0.0863359,-0.00902663,10.653085947036743,0.807813,11.1032
