StdReturn,AveragePolicyStd,ExplainedVariance,AverageReturn,MinReturn,MeanKL,LossBefore,TotalExecTime,MaxReturn,Perplexity,Entropy,Time,LossAfter,NumTrajs,MaxKL,ItrTime
0.0,0.92455,1,0.0,0.0,0.0,-0.0,19.793126583099365,0.0,14.5788,2.67957,19.96450972557068,-0.0,20,0.0,19.96451687812805
0.0,0.92455,1,0.0,0.0,0.0,-0.0,18.752789735794067,0.0,14.5788,2.67957,38.86022639274597,-0.0,20,0.0,18.890087842941284
0.0,0.92455,1,0.0,0.0,0.0,-0.0,18.94572949409485,0.0,14.5788,2.67957,57.89610505104065,-0.0,20,0.0,19.0331289768219
0.0,0.92455,1,0.0,0.0,0.0,-0.0,19.185914516448975,0.0,14.5788,2.67957,77.15119314193726,-0.0,20,0.0,19.24292016029358
0.0,0.92455,1,0.0,0.0,0.0,-0.0,18.943132400512695,0.0,14.5788,2.67957,96.20067071914673,-0.0,20,0.0,19.043808937072754
0.0,0.92455,1,0.0,0.0,0.0,-0.0,18.623874187469482,0.0,14.5788,2.67957,115.11544370651245,-0.0,20,0.0,18.876145124435425
0.0,0.92455,1,0.0,0.0,0.0,-0.0,19.098530292510986,0.0,14.5788,2.67957,134.31888723373413,-0.0,20,0.0,19.19776964187622
