MaxReturn,LossBefore,MaxKL,ItrTime,Entropy,ExplainedVariance,NumTrajs,AveragePolicyStd,TotalExecTime,Perplexity,MeanKL,MinReturn,StdReturn,AverageReturn,Time,LossAfter
300.0,-0.00909434,4.2811,17.21523094177246,2.83651,0.044071565647,20,0.999438,16.92316961288452,17.0561,0.045677,0.0,65.3834841531,15.0,17.21522307395935,-0.0101261
0.0,-0.0,0.0,16.861894130706787,2.82742,1,20,0.9948,16.62917923927307,16.9017,0.0,0.0,0.0,0.0,34.09932541847229,-0.0
1800.0,0.021716,0.0500871,17.123441696166992,2.82742,0.0982357595126,20,0.9948,16.84836459159851,16.9017,0.00115117,0.0,394.303182843,105.0,51.240562915802,0.0186902
1000.0,-0.00220086,0.0839854,16.902454614639282,2.83827,0.193377218959,20,1.0002,16.69350028038025,17.0862,0.00108147,0.0,237.907545067,80.0,68.16494107246399,-0.00417282
1500.0,0.00339667,4.56154,17.132776260375977,2.83717,0.260600487809,20,0.999673,17.029619693756104,17.0675,0.0206322,0.0,376.131625897,145.0,85.32424831390381,0.0035787
200.0,-0.0191212,0.00893315,15.69710898399353,2.83887,0.14978710232,20,1.00054,15.590452194213867,17.0965,0.000358108,0.0,72.6291952317,35.0,101.02892661094666,-0.0203695
300.0,-0.000321507,0.00113432,17.72705340385437,2.82931,0.170051405069,20,0.995795,17.52790355682373,16.9338,0.000136919,0.0,67.8232998313,20.0,118.78536677360535,-0.000916291
