MinReturn,MeanKL,StdReturn,MaxReturn,AveragePolicyStd,ExplainedVariance,ItrTime,NumTrajs,TotalExecTime,AverageReturn,Time,LossBefore,MaxKL,LossAfter,Perplexity,Entropy
1600.0,0.373322,3394.83431113,13600.0,0.949513,0.369387851453,15.591824531555176,20,15.35963487625122,6790.0,15.591819524765015,-0.0106667,1.29738,-0.0898633,15.3903,2.73374
0.0,0.194471,5081.54504063,19600.0,0.9448,0.580754774551,15.020305871963501,20,14.731910943984985,11930.0,30.61709499359131,-0.0295458,0.731927,-0.0800503,15.227,2.72307
0.0,0.069889,5692.93202138,22900.0,0.937784,0.82458174497,13.80672574043274,20,13.713455438613892,16745.0,44.43976545333862,0.0237728,0.450129,-0.00169121,15.0037,2.7083
15800.0,0.0441457,1545.99482535,21900.0,0.943416,0.928417002247,12.348648309707642,20,12.246265172958374,19330.0,56.81053185462952,-0.0065023,0.280303,-0.027341,15.1831,2.72018
200.0,0.023342,5739.02430732,22600.0,0.941682,0.833709255505,14.304728031158447,20,14.204237222671509,17440.0,71.12200951576233,-0.0126196,0.135436,-0.0214082,15.1339,2.71693
0.0,0.0142612,6461.39303866,23100.0,0.938673,0.886427240125,14.696373701095581,20,14.422215938568115,18180.0,85.82522320747375,-0.00854115,0.142208,-0.0164011,15.0387,2.71062
0.0,0.0143473,4656.42298336,22800.0,0.936587,0.936135112313,14.589237213134766,20,14.546957731246948,19635.0,100.4371771812439,-0.00579213,0.0723325,-0.0118435,14.9746,2.70635
