MinReturn,LossBefore,AverageReturn,ItrTime,Entropy,Time,Perplexity,MaxReturn,MeanKL,LossAfter,MaxKL,AveragePolicyStd,ExplainedVariance,NumTrajs,StdReturn,TotalExecTime
0.0,0.00923994,85.0,16.717190742492676,2.8392,16.717183828353882,17.1021,1400.0,3.05132,-2.35412,451.664,1.00066,0.135416167897,20,305.409561082,16.441254377365112
0.0,-0.0,0.0,16.503751277923584,2.84844,33.23914408683777,17.2608,0.0,0.0,-0.0,0.0,1.0053,1,20,0.0,16.195455074310303
0.0,0.00952594,35.0,15.6008780002594,2.84844,48.866687536239624,17.2608,700.0,0.561731,0.0359914,65.3172,1.0053,0.107646963426,20,152.561463024,15.494426012039185
0.0,-0.0035428,45.0,16.850258827209473,2.8532,65.74783253669739,17.3432,600.0,0.00130812,-0.00559751,0.0117935,1.0077,0.264940147484,20,135.922772191,16.721294164657593
0.0,0.000295681,95.0,15.84513545036316,2.85143,81.64779925346375,17.3126,1500.0,9.73218,1.15221,1108.63,1.0068,0.377078368207,20,327.833799356,15.672430992126465
0.0,-0.01184,25.0,17.328970432281494,2.85158,99.00430154800415,17.3151,500.0,2.80091,0.0902648,225.164,1.0069,0.239041293958,20,108.972473589,17.13710904121399
0.0,-0.0,0.0,17.83201837539673,2.84566,116.86790823936462,17.2129,0.0,0.0,-0.0,0.0,1.00394,1,20,0.0,17.722387313842773
