MinReturn,LossAfter,NumTrajs,Entropy,AverageReturn,LossBefore,StdReturn,AveragePolicyStd,ExplainedVariance,Time,TotalExecTime,MaxReturn,MeanKL,Perplexity,MaxKL,ItrTime
0.0,-0.0,20,2.74043,0.0,-0.0,0.0,0.95435,1,5.026676416397095,4.960144758224487,0.0,0.0,15.4937,0.0,5.026681900024414
0.0,-0.0,20,2.74043,0.0,-0.0,0.0,0.95435,1,9.868088960647583,4.795103549957275,0.0,0.0,15.4937,0.0,4.835949659347534
0.0,-0.0,20,2.74043,0.0,-0.0,0.0,0.95435,1,14.813051700592041,4.896705389022827,0.0,0.0,15.4937,0.0,4.942055940628052
0.0,-0.0,20,2.74043,0.0,-0.0,0.0,0.95435,1,19.693564414978027,4.846586465835571,0.0,0.0,15.4937,0.0,4.8753821849823
0.0,-0.0,20,2.74043,0.0,-0.0,0.0,0.95435,1,24.521453857421875,4.772997856140137,0.0,0.0,15.4937,0.0,4.822572231292725
0.0,-0.0,20,2.74043,0.0,-0.0,0.0,0.95435,1,29.2935209274292,4.685782432556152,0.0,0.0,15.4937,0.0,4.765486478805542
0.0,-0.0,20,2.74043,0.0,-0.0,0.0,0.95435,1,35.40493106842041,6.049661636352539,0.0,0.0,15.4937,0.0,6.106808423995972
