MaxKL,StdReturn,NumTrajs,MinReturn,AverageReturn,ExplainedVariance,AveragePolicyStd,Time,LossBefore,Perplexity,LossAfter,Entropy,TotalExecTime,ItrTime,MaxReturn,MeanKL
2.31832,196.150452459,20,0.0,45.0,0.131597361499,0.949513,12.593189001083374,0.0209517,15.3903,0.0100908,2.73374,12.450597047805786,12.593195676803589,900.0,0.0701246
0.143544,461.410879802,20,0.0,210.0,0.32839114612,0.959522,24.271807432174683,-0.00924742,15.7162,-0.0231055,2.75469,11.57037901878357,11.67176365852356,2000.0,0.0132194
0.532605,1285.87518834,20,0.0,855.0,0.224886952215,0.957267,35.83831596374512,0.0287481,15.6437,0.0183082,2.75007,11.519787311553955,11.562001466751099,4500.0,0.0179008
0.449017,1730.31788987,20,0.0,1200.0,0.351756584949,0.964208,47.6595995426178,0.0151852,15.8702,0.00110147,2.76444,11.748729467391968,11.799457550048828,6500.0,0.025533
0.487365,2769.38169995,20,0.0,3395.0,0.45145753409,0.967929,60.44590735435486,0.00779133,15.9911,-0.0166589,2.77203,12.722154378890991,12.77883243560791,8600.0,0.0783053
0.33659,2882.06089457,20,0.0,3465.0,0.382626381134,0.969837,73.03378200531006,-0.00823268,16.0535,-0.0203677,2.77593,12.498672723770142,12.570273399353027,11700.0,0.0512833
0.333618,3099.91532142,20,0.0,4845.0,0.408594854719,0.967781,85.7926869392395,-0.0148494,15.9876,-0.0310405,2.77181,12.673967361450195,12.751352548599243,13200.0,0.0379361
