AverageReturn,Perplexity,AveragePolicyStd,StdReturn,MeanKL,MinReturn,NumTrajs,TotalExecTime,Time,ExplainedVariance,LossBefore,MaxReturn,ItrTime,MaxKL,Entropy,LossAfter
3380.0,15.613,0.956152,3499.51425201,0.43576,0.0,20,26.98961639404297,27.282681465148926,0.201575548742,-0.000559621,10800.0,27.2826886177063,1.32126,2.7481,-0.0442822
15000.0,15.6043,0.955882,18847.0156789,0.0172855,0.0,20,25.46270442008972,52.97309112548828,0.833093708074,-0.0161124,45700.0,25.668691396713257,0.0492498,2.74754,-0.0216614
20610.0,15.4791,0.952043,18941.1694465,0.00354136,0.0,20,28.981737852096558,82.14951992034912,0.826239120871,0.0035024,49900.0,29.151196479797363,0.0161504,2.73949,0.000829302
30530.0,15.5062,0.95285,19384.5840812,0.0247653,0.0,20,27.197770595550537,109.48070883750916,0.7975964501,-0.0128681,49600.0,27.290019273757935,0.154142,2.74124,-0.0219516
36090.0,15.4067,0.949827,16135.6406752,0.0238016,0.0,20,30.45535659790039,140.15563321113586,0.8865293492,-0.0121217,49400.0,30.62151575088501,0.104422,2.73481,-0.0196301
33805.0,15.3136,0.946992,16686.5057756,0.0332925,0.0,20,30.459115028381348,170.90740942955017,0.840249554746,-0.00563201,50300.0,30.708123207092285,0.171568,2.72874,-0.0147411
40745.0,15.2706,0.945648,4610.58293494,0.225103,26200.0,20,27.29885244369507,198.278546333313,0.795907701939,-0.0116779,48400.0,27.357980728149414,0.473172,2.72593,-0.0537014
