LossAfter,Entropy,AveragePolicyStd,TotalExecTime,AverageReturn,MeanKL,LossBefore,ExplainedVariance,MaxKL,Perplexity,MaxReturn,Time,MinReturn,ItrTime,StdReturn,NumTrajs
-0.204489,2.8392,1.00066,16.287955045700073,65.0,1.14781,0.00377372,0.219430716445,130.961,17.1021,700.0,16.571965217590332,0.0,16.571972370147705,165.151445649,20
-0.0227225,2.84298,1.00259,16.012237787246704,45.0,0.000564042,-0.0212197,0.377001847421,0.0040885,17.1668,900.0,32.83631467819214,0.0,16.233970642089844,196.150452459,20
17.0111,2.83236,0.997259,17.14204216003418,25.0,84.6946,0.010937,0.340359747031,4844.23,16.9856,200.0,50.14597797393799,0.0,17.30532217025757,62.2494979899,20
-0.000237107,2.83783,0.999984,16.83370065689087,60.0,0.00801012,0.00175746,0.219171250108,1.06261,17.0787,500.0,67.167640209198,0.0,17.01780390739441,152.970585408,20
1.22608,2.83871,1.00044,15.958514928817749,35.0,7.06158,0.0105261,0.145216594277,707.944,17.0937,700.0,83.2621910572052,0.0,16.071921586990356,152.561463024,20
3.81829,2.84397,1.00306,16.1451735496521,20.0,29.6795,0.004499,0.18555300497,2739.27,17.1839,300.0,99.55818581581116,0.0,16.289559602737427,67.8232998313,20
0.00139492,2.84622,1.00421,16.43973183631897,10.0,0.000208797,0.00214526,0.354416407428,0.00236471,17.2226,200.0,116.09984421730042,0.0,16.53435754776001,43.5889894354,20
