LossBefore,Time,StdReturn,AverageReturn,ExplainedVariance,LossAfter,TotalExecTime,MaxReturn,MeanKL,MinReturn,ItrTime,Perplexity,Entropy,MaxKL,AveragePolicyStd,NumTrajs
-0.0098681,12.061784267425537,118.74342087,130.0,0.465012055507,-0.0576314,11.95664668083191,300.0,0.273096,0.0,12.061790704727173,14.777,2.69307,3.75213,0.930467,20
0.0313877,23.30537438392639,49.7493718553,255.0,0.898390698787,0.00955608,11.179425716400146,300.0,0.0469311,200.0,11.240646839141846,14.6319,2.68321,2.28244,0.926256,20
0.0029157,34.61986804008484,45.8257569496,230.0,0.89430712181,-0.0348205,11.252553462982178,300.0,0.10002,200.0,11.305584192276001,14.8634,2.6989,2.4537,0.933638,20
0.0018056,46.4753053188324,108.972473589,175.0,0.624783631858,-0.0241179,11.703855752944946,300.0,0.0585063,0.0,11.845894813537598,14.885,2.70036,0.695474,0.934185,20
-0.00479068,58.451045513153076,48.9897948557,260.0,0.900822291169,-0.0124526,11.906708240509033,300.0,0.0195575,200.0,11.962050676345825,14.8985,2.70126,0.254429,0.93469,20
0.00604112,70.53465557098389,47.6969600708,265.0,0.901613745376,-0.012141,12.009597063064575,300.0,0.0274452,200.0,12.08051323890686,14.8628,2.69886,1.16668,0.933701,20
-0.0128893,81.86399984359741,97.3396116697,305.0,0.820638405722,-0.0256232,11.229408502578735,600.0,0.0247464,200.0,11.316397905349731,14.9078,2.70188,0.29383,0.934915,20
