TotalExecTime,LossBefore,Time,MaxKL,StdReturn,AverageReturn,ItrTime,Perplexity,LossAfter,MaxReturn,ExplainedVariance,AveragePolicyStd,MeanKL,Entropy,MinReturn,NumTrajs
16.78468155860901,-0.0,16.98510193824768,0.0,0.0,0.0,16.985108852386475,17.0795,-0.0,0.0,1,1.0,0.0,2.83788,0.0,20
17.68412756919861,-0.0,34.95981788635254,0.0,0.0,0.0,17.95690608024597,17.0795,-0.0,0.0,1,1.0,0.0,2.83788,0.0,20
17.00382137298584,-0.0,52.16877579689026,0.0,0.0,0.0,17.19502091407776,17.0795,-0.0,0.0,1,1.0,0.0,2.83788,0.0,20
16.64894700050354,-0.0205549,69.0119559764862,46.342,196.150452459,45.0,16.821126461029053,17.0795,0.0172458,900.0,0.175690354569,1.0,0.479134,2.83788,0.0,20
14.461771965026855,0.0022925,83.54456949234009,141.192,65.3834841531,15.0,14.51563286781311,16.9048,0.0826978,300.0,0.157892769527,0.994878,3.43997,2.8276,0.0,20
17.88222646713257,0.00175548,101.63868427276611,7125.75,184.661853126,70.0,18.08380103111267,16.9242,21.5796,700.0,0.127876942612,0.995447,110.184,2.82875,0.0,20
16.888150691986084,0.0170861,118.80791926383972,0.233173,182.961744635,55.0,17.133147716522217,16.9391,0.015259,800.0,0.272295214123,0.995893,0.00166693,2.82962,0.0,20
