TotalExecTime,NumTrajs,LossBefore,ExplainedVariance,Time,AveragePolicyStd,MaxReturn,Entropy,StdReturn,MinReturn,LossAfter,AverageReturn,ItrTime,MeanKL,MaxKL,Perplexity
8.624929666519165,20,-0.0163003,0.25680512247,8.693304538726807,0.827472,15000.0,2.45436,3488.53837588,0.0,-0.0665998,6610.0,8.693308115005493,0.372456,1.62223,11.639
8.492751121520996,20,-0.00704465,0.850587708488,17.26626229286194,0.820484,40000.0,2.43806,13135.6185618,0.0,-0.0107853,31005.0,8.569272756576538,0.00313687,0.00867197,11.4508
8.168645858764648,20,-0.00665373,0.85509455382,25.48140549659729,0.818992,39200.0,2.43454,11209.1257465,0.0,-0.0154282,33050.0,8.211488246917725,0.029673,0.062622,11.4106
8.517290830612183,20,-0.01946,0.86694310292,34.048429012298584,0.817522,39800.0,2.43121,18599.8225798,0.0,-0.0209235,25340.0,8.560981750488281,0.00129699,0.0204647,11.3726
8.322438478469849,20,-0.0263656,0.893526750112,42.42363739013672,0.813347,40800.0,2.42148,8516.56474173,0.0,-0.0287549,36925.0,8.371477842330933,0.00361477,0.0111797,11.2625
8.405279636383057,20,-0.0127792,0.885699205923,50.87756562232971,0.808027,40400.0,2.4083,11666.3447575,0.0,-0.0148838,34920.0,8.44553017616272,0.00200079,0.0181453,11.115
8.50019121170044,20,-0.0128853,0.860000559731,59.42151880264282,0.805264,39900.0,2.40191,18209.5654808,0.0,-0.0156061,24785.0,8.53892183303833,0.00542613,0.0213674,11.0442
