Time,MeanKL,LossBefore,StdReturn,ItrTime,MaxReturn,NumTrajs,MaxKL,Perplexity,TotalExecTime,LossAfter,MinReturn,Entropy,ExplainedVariance,AverageReturn,AveragePolicyStd
12.60057544708252,0.0322488,0.00211354,451.967919216,12.600584506988525,1600.0,20,3.62107,21.7921,12.521506547927856,-0.00455593,0.0,3.08155,0.344332081905,285.0,1.12957
24.49775457382202,0.00209542,-0.0103961,195.192212959,11.89346718788147,700.0,20,0.23813,21.8382,11.818041801452637,-0.0127113,0.0,3.08366,0.308105075148,70.0,1.13077
36.73161458969116,0.00806189,0.0167713,515.654923374,12.22812819480896,1700.0,20,3.72332,21.725,12.184280633926392,0.0118629,0.0,3.07846,0.258882120568,310.0,1.12784
49.42301797866821,0.00273904,-0.00016676,676.368982139,12.6865975856781,2900.0,20,0.389261,21.908,12.628985404968262,-0.00272962,0.0,3.08685,0.389229632869,355.0,1.13257
62.81419491767883,0.00370828,-0.0203405,396.83119837,13.381161451339722,1600.0,20,0.491956,21.9061,13.328858375549316,-0.023713,0.0,3.08677,0.350279377601,205.0,1.13257
75.02569890022278,0.00162841,-0.00464604,399.249295554,12.196342706680298,1600.0,20,0.0515246,21.6845,12.137696266174316,-0.00670869,0.0,3.0766,0.233353538172,140.0,1.12681
88.16057896614075,0.00546335,0.00457452,484.664832642,13.127297163009644,1500.0,20,0.312889,21.6341,13.059015989303589,0.00100777,0.0,3.07427,0.440357621493,290.0,1.12552
