NumTrajs,MinReturn,ExplainedVariance,AverageReturn,AveragePolicyStd,Perplexity,Time,ItrTime,TotalExecTime,MaxReturn,Entropy,LossBefore,MeanKL,LossAfter,MaxKL,StdReturn
20,0.0,1,0.0,0.935103,14.8902,8.5158212184906,8.515825510025024,8.453866481781006,0.0,2.7007,-0.0,0.0,-0.0,0.0,0.0
20,0.0,0.0495943711622,10.0,0.935103,14.8902,16.458908319473267,7.937808513641357,7.876077651977539,200.0,2.7007,0.0238501,0.0337728,0.011283,0.263937,43.5889894354
20,0.0,0.216637877495,220.0,0.940982,15.0688,24.536548852920532,8.075220584869385,8.042993545532227,1400.0,2.71263,0.00587281,0.0109283,-0.00176649,0.0636153,384.187454246
20,0.0,0.143011981923,920.0,0.942482,15.1131,32.5439658164978,8.000068426132202,7.953900098800659,3400.0,2.71556,0.0187775,0.0255432,0.00310019,0.112434,936.26919206
20,2300.0,0.183119568174,5970.0,0.946859,15.2557,40.72029089927673,8.169656038284302,8.122024059295654,15900.0,2.72495,0.0093814,0.130044,-0.0357571,0.322146,3325.52251533
20,27700.0,0.79358644105,34510.0,0.949434,15.3274,48.82215213775635,8.089470148086548,8.054582118988037,40400.0,2.72964,-0.0104884,0.100985,-0.0438008,0.311053,3132.07598886
20,36400.0,0.96844418725,40845.0,0.947023,15.2473,56.91171193122864,8.085803270339966,8.025850534439087,42700.0,2.7244,-0.0211707,0.0648097,-0.0375227,0.245831,1559.31876151
