MaxKL,ItrTime,TotalExecTime,AveragePolicyStd,LossBefore,MeanKL,StdReturn,Time,MaxReturn,LossAfter,Entropy,ExplainedVariance,AverageReturn,MinReturn,Perplexity,NumTrajs
0.0,11.136944055557251,11.07139253616333,0.530704,-0.0,0.0,0.0,11.136937379837036,0.0,-0.0,1.55245,1,0.0,0.0,4.72301,200
0.0,8.365255355834961,8.292171001434326,0.530704,-0.0,0.0,0.0,19.505924224853516,0.0,-0.0,1.55245,1,0.0,0.0,4.72301,200
0.0,8.744785785675049,8.694338083267212,0.530704,-0.0,0.0,0.0,28.26433253288269,0.0,-0.0,1.55245,1,0.0,0.0,4.72301,200
0.0,8.892060995101929,8.835856914520264,0.530704,-0.0,0.0,0.0,37.16072463989258,0.0,-0.0,1.55245,1,0.0,0.0,4.72301,200
0.0,8.94383716583252,8.896213054656982,0.530704,-0.0,0.0,0.0,46.10931944847107,0.0,-0.0,1.55245,1,0.0,0.0,4.72301,200
0.0,11.622527122497559,11.571988582611084,0.530704,-0.0,0.0,0.0,57.737059116363525,0.0,-0.0,1.55245,1,0.0,0.0,4.72301,200
0.0,8.35316276550293,8.272082328796387,0.530704,-0.0,0.0,0.0,66.09450769424438,0.0,-0.0,1.55245,1,0.0,0.0,4.72301,200
