MaxKL,TotalExecTime,MeanKL,ExplainedVariance,MaxReturn,Perplexity,Entropy,ItrTime,AverageReturn,StdReturn,LossAfter,MinReturn,Time,LossBefore,NumTrajs,AveragePolicyStd
0.468816,6.995484113693237,0.0718903,0.44080298475,2900.0,15.3903,2.73374,7.08267879486084,925.0,915.901195545,-0.020738,0.0,7.082669973373413,-0.00264888,20,0.949513
1.55313,7.162536144256592,0.213764,0.440268472214,6800.0,15.3496,2.73109,7.223875522613525,2610.0,1859.81181844,-0.0334307,0.0,14.311417818069458,0.0113644,20,0.948075
0.482973,6.47324013710022,0.0456497,0.747811304414,22300.0,15.4371,2.73677,6.518322229385376,9965.0,9022.37634994,-0.0289641,0.0,20.83711290359497,-0.0185548,20,0.95081
0.0661463,6.662601709365845,0.00888815,0.551601989392,21800.0,15.2945,2.72749,6.734787940979004,10220.0,8557.89693792,-0.00132633,300.0,27.581730127334595,0.00472827,20,0.946378
0.159423,6.1561853885650635,0.0359606,0.588867579704,22000.0,15.3307,2.72986,6.2407190799713135,10545.0,8758.28036774,-0.0287822,0.0,33.83321404457092,-0.0142846,20,0.947469
0.22362,6.204118728637695,0.0485041,0.602674162659,22400.0,15.2216,2.72272,6.293546676635742,10825.0,8390.76128846,-0.0140123,0.0,40.13058590888977,0.0101273,20,0.944113
0.0521527,6.3586342334747314,0.0136076,0.879719176402,22500.0,15.2989,2.72778,6.429993152618408,18530.0,5499.09992635,-0.00513743,0.0,46.56430673599243,-0.000140671,20,0.946488
