MeanKL,Perplexity,TotalExecTime,MaxKL,AverageReturn,NumTrajs,MinReturn,ExplainedVariance,AveragePolicyStd,Time,LossBefore,ItrTime,MaxReturn,Entropy,StdReturn,LossAfter
0.163902,5.67789,6.271812438964844,0.876503,37.5,40,0.0,0.117687504153,0.58088,6.343992471694946,-0.0159883,6.343996286392212,400.0,1.73658,101.704228034,-0.0487406
0.037848,5.58783,5.2610273361206055,0.351696,107.5,40,0.0,0.257486251984,0.576274,11.658735036849976,-0.00878239,5.310589790344238,500.0,1.72059,160.292701019,-0.0282216
0.038831,5.56335,5.354893922805786,0.270493,162.5,40,0.0,0.428903036821,0.575083,17.071314811706543,0.0195599,5.403568983078003,400.0,1.7162,159.197204749,-0.000457382
0.0514763,5.61802,5.039614200592041,0.297296,262.5,40,0.0,0.667684303847,0.578064,22.20613980293274,0.00669551,5.128334045410156,500.0,1.72598,149.478259289,-0.0156798
0.0236909,5.63686,4.450947999954224,0.212883,287.5,40,0.0,0.752705826922,0.579281,26.725233793258667,0.000173658,4.515729188919067,500.0,1.72933,126.861144564,-0.0133924
0.00685323,5.63735,4.832626581192017,0.0594921,317.5,40,0.0,0.811039824852,0.579508,31.6664080619812,-0.0328002,4.924647569656372,600.0,1.72941,111.551557587,-0.0393702
0.0383554,5.54565,5.84144401550293,0.328168,292.5,40,0.0,0.73885202697,0.575307,37.582759618759155,0.00297567,5.900951385498047,500.0,1.71301,129.204295594,-0.0220298
