MaxKL,LossAfter,Entropy,MinReturn,AverageReturn,MeanKL,AveragePolicyStd,Time,Perplexity,MaxReturn,TotalExecTime,LossBefore,ItrTime,NumTrajs,StdReturn,ExplainedVariance
4.40189,-0.00994243,2.83651,0.0,20.0,0.0472526,0.999438,16.16244101524353,17.0561,400.0,15.849172592163086,-0.00915675,16.162447214126587,20,87.1779788708,0.0430397592754
0.000497242,-0.0131887,2.82735,0.0,30.0,0.000110648,0.994778,33.8470561504364,16.9007,600.0,17.482231616973877,-0.0124361,17.668805837631226,20,130.766968306,0.080028197468
0.00849704,0.00643836,2.82114,0.0,20.0,0.00101905,0.991668,50.02137541770935,16.7959,400.0,16.009737968444824,0.00945474,16.1512508392334,20,87.1779788708,0.107223613757
0.0346636,-0.00359283,2.82586,0.0,60.0,0.000420329,0.994012,66.89511919021606,16.8755,600.0,16.571144580841064,-0.00251701,16.83813166618347,20,156.204993518,0.0932004363921
0.298602,-0.00392085,2.8246,0.0,95.0,0.00484946,0.993388,82.58883333206177,16.8543,1200.0,15.388881206512451,-0.00233038,15.6859712600708,20,295.761728423,0.161637475274
5.64821,0.00672092,2.82344,0.0,40.0,0.0543808,0.992825,98.26175594329834,16.8346,700.0,15.45826244354248,-0.00180708,15.66352367401123,20,152.970585408,0.076892135414
0.00024482,-0.00613142,2.82254,0.0,45.0,5.33467e-05,0.992403,114.02987885475159,16.8195,600.0,15.5092933177948,-0.00567273,15.760867595672607,20,143.090880213,0.166104416245
