ExplainedVariance,Perplexity,TotalExecTime,NumTrajs,Entropy,LossAfter,MeanKL,MaxReturn,AveragePolicyStd,MinReturn,MaxKL,Time,LossBefore,AverageReturn,ItrTime,StdReturn
1,5.67789,6.286011219024658,40,1.73658,-0.0,0.0,0.0,0.58088,0.0,0.0,6.373401880264282,-0.0,0.0,6.3734047412872314,0.0
1,5.67789,5.834027051925659,40,1.73658,-0.0,0.0,0.0,0.58088,0.0,0.0,12.271199464797974,-0.0,0.0,5.894714832305908,0.0
1,5.67789,5.985445499420166,40,1.73658,-0.0,0.0,0.0,0.58088,0.0,0.0,18.30462145805359,-0.0,0.0,6.028333425521851,0.0
1,5.67789,6.70537805557251,40,1.73658,-0.0,0.0,0.0,0.58088,0.0,0.0,25.054043769836426,-0.0,0.0,6.743671178817749,0.0
1,5.67789,5.73224139213562,40,1.73658,-0.0,0.0,0.0,0.58088,0.0,0.0,30.84544277191162,-0.0,0.0,5.773083686828613,0.0
1,5.67789,6.065838098526001,40,1.73658,-0.0,0.0,0.0,0.58088,0.0,0.0,36.981383085250854,-0.0,0.0,6.133361339569092,0.0
1,5.67789,6.077876567840576,40,1.73658,-0.0,0.0,0.0,0.58088,0.0,0.0,43.16336417198181,-0.0,0.0,6.178705215454102,0.0
