ExplainedVariance,Time,NumTrajs,MinReturn,Perplexity,TotalExecTime,ItrTime,StdReturn,MaxReturn,MaxKL,AverageReturn,MeanKL,LossAfter,AveragePolicyStd,LossBefore,Entropy
1,5.064088582992554,40,0.0,13.0899,5.000274419784546,5.0640952587127686,0.0,0.0,0.0,0.0,0.0,-0.0,0.876188,-0.0,2.57184
1,10.543442964553833,40,0.0,13.0899,5.43187689781189,5.47617244720459,0.0,0.0,0.0,0.0,0.0,-0.0,0.876188,-0.0,2.57184
1,16.07504677772522,40,0.0,13.0899,5.4796741008758545,5.523834943771362,0.0,0.0,0.0,0.0,0.0,-0.0,0.876188,-0.0,2.57184
1,21.718472003936768,40,0.0,13.0899,5.580673694610596,5.6352434158325195,0.0,0.0,0.0,0.0,0.0,-0.0,0.876188,-0.0,2.57184
1,27.075398445129395,40,0.0,13.0899,5.284312725067139,5.342241048812866,0.0,0.0,0.0,0.0,0.0,-0.0,0.876188,-0.0,2.57184
1,33.45938539505005,40,0.0,13.0899,6.31336522102356,6.369164943695068,0.0,0.0,0.0,0.0,0.0,-0.0,0.876188,-0.0,2.57184
1,38.91523599624634,40,0.0,13.0899,5.403643608093262,5.44024133682251,0.0,0.0,0.0,0.0,0.0,-0.0,0.876188,-0.0,2.57184
