LossAfter,MaxReturn,NumTrajs,Perplexity,Entropy,LossBefore,AverageReturn,ExplainedVariance,TotalExecTime,MinReturn,MeanKL,ItrTime,StdReturn,MaxKL,AveragePolicyStd,Time
-0.0438869,6800.0,20,17.1557,2.84233,0.0204432,1875.0,0.198205343903,10.80717158317566,0.0,0.626412,10.905025005340576,2003.96482005,3.98489,1.00326,10.90501856803894
-0.0609406,19100.0,20,17.51,2.86277,-0.00436922,8570.0,0.212452718995,10.609260559082031,4800.0,0.308666,10.66986632347107,3454.14244061,0.928583,1.01343,21.57821297645569
-0.0124983,14600.0,20,17.4718,2.86059,-0.00248098,8165.0,0.209410491813,10.711665391921997,1800.0,0.0374325,10.763774871826172,3760.88752823,0.0991172,1.01242,32.349711418151855
-0.0213482,27600.0,20,17.4501,2.85935,-0.0106852,16975.0,0.437589143594,10.585026979446411,5300.0,0.0275234,10.641043424606323,5956.91824688,0.129257,1.0117,42.99448609352112
-0.0418776,26100.0,20,17.3572,2.85401,0.00363409,17760.0,0.494722118935,10.515910148620605,9300.0,0.224616,10.576072931289673,3751.05318544,0.65603,1.00891,53.57677149772644
-0.0260808,15300.0,20,17.3887,2.85582,0.00321664,9925.0,0.353172045908,10.583976030349731,2900.0,0.163082,10.62866997718811,3262.18868246,0.364171,1.00973,64.21025681495667
-0.0586331,30200.0,20,17.4167,2.85743,-0.0115034,23855.0,0.618012866263,10.525229930877686,16100.0,0.255941,10.573511362075806,3801.37803961,0.705502,1.01045,74.7892792224884
