LossAfter,ItrTime,NumTrajs,ExplainedVariance,TotalExecTime,MaxReturn,Time,MaxKL,Entropy,AveragePolicyStd,MinReturn,Perplexity,LossBefore,AverageReturn,StdReturn,MeanKL
-0.00709708,19.18145775794983,20,0.213188780261,19.065812587738037,2300.0,19.18145203590393,0.775094,2.67957,0.92455,0.0,14.5788,0.00999406,515.0,752.512458369,0.0868227
-0.0536581,18.18166208267212,20,0.248936465999,18.093397855758667,17700.0,37.37156915664673,1.61282,2.68956,0.929272,4000.0,14.7252,0.00646296,11135.0,3866.68785914,0.392512
-0.0322437,18.967098236083984,20,0.961449547741,18.891316652297974,41600.0,56.34768295288086,0.214047,2.69279,0.930755,35800.0,14.7728,-0.0226832,39425.0,1425.43852901,0.0288287
-0.0104594,19.512890577316284,20,0.868801574218,19.42715287208557,41600.0,75.87133955955505,0.419264,2.68145,0.925516,0.0,14.6063,-0.00280728,34535.0,12544.6113929,0.0251811
-0.0318176,18.109010934829712,20,0.959428711718,17.981050968170166,42000.0,93.99638223648071,0.411135,2.68005,0.924957,37900.0,14.5858,-0.0248833,39825.0,906.573218223,0.0286508
-0.0191061,19.78721594810486,20,0.922436791102,19.641278505325317,41600.0,113.80117583274841,0.432393,2.6676,0.919396,24500.0,14.4054,-0.00898694,39010.0,3654.70929076,0.0513543
-0.0226317,19.731913089752197,20,0.963199940228,19.652595043182373,41000.0,133.55336618423462,1.27094,2.66311,0.917359,35200.0,14.3408,-0.00695513,39110.0,1259.32521614,0.127395
