MaxReturn,AveragePolicyStd,Entropy,MinReturn,TotalExecTime,StdReturn,MaxKL,ItrTime,NumTrajs,Perplexity,ExplainedVariance,Time,MeanKL,LossBefore,LossAfter,AverageReturn
800.0,0.95435,2.74043,0.0,5.885009050369263,232.163735325,1.07535,5.964236497879028,20,15.4937,0.10586661603,5.96423077583313,0.131303,0.00143616,-0.0352251,110.0
9600.0,0.955507,2.74187,0.0,5.667608022689819,2175.77572374,0.696483,5.783085346221924,20,15.516,0.171143758983,11.760372161865234,0.114375,0.000897005,-0.028016,3800.0
19000.0,0.955259,2.74232,6700.0,5.722684860229492,3006.37239876,0.264781,5.77672266960144,20,15.5229,0.653743148842,17.54048442840576,0.142636,-0.0294579,-0.0684305,14435.0
22100.0,0.948078,2.72759,0.0,5.7982237339019775,4629.28450195,0.091536,5.850754737854004,20,15.296,0.811727669419,23.39920663833618,0.0275916,-0.027308,-0.0347371,19735.0
22300.0,0.941928,2.71393,0.0,5.778372764587402,6281.03494657,0.022544,5.858383655548096,20,15.0885,0.761611163573,29.278753757476807,0.0114796,0.0139793,0.00890812,18640.0
22200.0,0.945438,2.72092,0.0,5.662200927734375,6266.93505631,0.567041,5.7036213874816895,20,15.1944,0.766024270461,34.991214990615845,0.0673003,0.00276251,-0.015704,18695.0
22100.0,0.946325,2.72231,0.0,5.722654342651367,4697.26250065,0.18633,5.767933368682861,20,15.2154,0.783991729743,40.76683592796326,0.0306333,-0.036039,-0.0458901,20335.0
