ItrTime,AveragePolicyStd,Perplexity,ExplainedVariance,AverageReturn,MeanKL,NumTrajs,TotalExecTime,LossAfter,StdReturn,Entropy,MaxReturn,MaxKL,LossBefore,MinReturn,Time
6.677712917327881,0.917354,14.1457,0.0605767697925,35.0,0.388747,20,6.603162050247192,-0.0675863,152.561463024,2.64941,700.0,5.64233,0.00145865,0.0,6.677708625793457
6.618991136550903,0.919279,14.1664,0.932993700528,1050.0,0.0539926,20,6.544708490371704,-0.0346577,97.4679434481,2.65087,1200.0,0.525992,-0.00960813,800.0,13.305361986160278
6.676928281784058,0.916745,14.0985,0.93440447951,1090.0,0.00724878,20,6.559856414794922,0.00324151,104.403065089,2.64607,1300.0,0.0810999,0.00850237,900.0,19.989760160446167
6.557964324951172,0.918976,14.1586,0.930837157412,1070.0,0.0283055,20,6.518267869949341,-0.0292398,114.455231423,2.65032,1300.0,0.298207,-0.0152837,900.0,26.5563325881958
6.6123270988464355,0.914593,14.0508,0.9198083313,1135.0,0.0233735,20,6.569816827774048,-0.0107529,162.095650774,2.64268,1600.0,0.252385,-0.00107044,900.0,33.176650047302246
6.490759372711182,0.913643,14.0433,0.937668407894,1100.0,0.0648544,20,6.434164524078369,-0.0179836,114.01754251,2.64214,1300.0,0.325537,0.00522913,800.0,39.672500133514404
6.35190749168396,0.91476,14.08,0.92643479147,1175.0,0.00796497,20,6.312920093536377,0.00221133,113.468057179,2.64476,1400.0,0.03668,0.00685481,1000.0,46.02822494506836
