NumTrajs,ExplainedVariance,MaxReturn,ItrTime,TotalExecTime,Entropy,AverageReturn,MaxKL,AveragePolicyStd,MinReturn,Time,StdReturn,Perplexity,MeanKL,LossAfter,LossBefore
20,0.352257300439,23700.0,27.759562730789185,27.483883142471313,2.5608,12695.0,4.51973,0.870797,7300.0,27.759555339813232,3974.72955055,12.9461,1.96455,-0.160375,0.0136555
20,0.800663598265,43300.0,27.50991702079773,27.444125175476074,2.57445,38925.0,1.17128,0.876774,28700.0,55.28932046890259,3539.75634755,13.1241,0.570582,-0.089353,-0.00190964
20,0.975500873856,52200.0,30.053009748458862,29.917553663253784,2.5735,51025.0,0.0890906,0.876392,50300.0,85.34902381896973,550.340803503,13.1116,0.0110267,-0.00927687,-0.00448485
20,0.976083851733,52300.0,26.500284433364868,26.386645555496216,2.57126,50855.0,0.123175,0.875425,49800.0,111.87594890594482,666.689582939,13.0822,0.01465,-0.00595544,-0.000390362
20,0.97792320705,52700.0,25.64574646949768,25.526150465011597,2.57106,51465.0,0.372455,0.875297,50300.0,137.5349771976471,674.740690932,13.0797,0.0376374,-0.0336749,-0.0175808
20,0.970085651076,52500.0,24.579620122909546,24.420644283294678,2.56227,51210.0,0.120523,0.871459,49800.0,162.12258744239807,859.592926914,12.9652,0.0560594,-0.0296677,-0.0180147
20,0.977124684807,52700.0,24.58634877204895,24.440750122070312,2.55326,51620.0,0.0774244,0.86755,50100.0,186.71290707588196,804.735981549,12.849,0.0262919,0.00327804,0.0106241
