0ExplainedVariance,0Entropy,ComputeUpdatedDistTime,LossBefore,Time,0StdReturn,dLoss,1AveragePolicyStd,1PolicyExecTime,MeanKLBefore,1ProcessExecTime,1Perplexity,0NumTrajs,1StdReturn,MeanKL,1EnvExecTime,0MaxReturn,0EnvExecTime,0Perplexity,0AveragePolicyStd,1Entropy,1NumTrajs,0PolicyExecTime,LossAfter,1ExplainedVariance,1AverageReturn,1MaxReturn,1MinReturn,0AverageReturn,0ProcessExecTime,ItrTime,0MinReturn
0.0524176975878,2.79709,0.3413400650024414,2.24099516721e-10,2050.603721857071,2378.29161374,0.00340796563833,0.979966,40.00852870941162,3.49245798947e-10,1.324913501739502,16.3919,400,4390.06029998,0.00985292065889,42.054126024246216,16000.0,46.08180356025696,16.3968,0.980145,2.79679,400,13.661445379257202,-0.00340796541423,0.170668945383,3069.25,23200.0,0.0,1123.0,1.4241063594818115,153.1870322227478,0.0
0.0707686894664,2.76615,0.3518073558807373,-1.80443771036e-10,2208.2794137001038,2553.02907103,0.0029765612504,0.964475,40.71201133728027,6.42612052459e-09,1.3021876811981201,15.8777,400,4652.66321584,0.00651022233069,41.98676061630249,19900.0,46.742613315582275,15.8973,0.964997,2.76492,400,13.755047798156738,-0.00297656143084,0.234302396485,4075.0,23400.0,0.0,1322.75,1.4177169799804688,156.8235900402069,0.0
0.0464289621905,2.75364,0.32889699935913086,-5.96628524363e-10,2366.232930660248,2754.04510448,0.00339733283909,0.958772,40.92002868652344,7.45057127105e-10,1.260223388671875,15.6831,400,6909.6005628,0.00658722920343,42.00597286224365,16900.0,47.131248474121094,15.6997,0.959221,2.75259,400,15.490679502487183,-0.00339733343571,0.295567963682,4890.25,32000.0,0.0,1496.75,1.4214811325073242,157.9445436000824,0.0
0.0871308995198,2.74139,0.3372457027435303,-2.44472220245e-10,2521.070484161377,4005.22895725,0.00407595069846,0.953188,40.40845823287964,-9.31333621335e-11,1.2567329406738281,15.5085,400,4289.89043421,0.00933427736163,41.908735275268555,20200.0,45.6801552772522,15.5085,0.953158,2.74139,400,13.676507949829102,-0.00407595094293,0.19356174865,3217.75,21000.0,0.0,2379.0,1.4328856468200684,154.11719608306885,0.0
0.0369706560966,2.73454,0.359588623046875,5.58793566974e-10,2673.8915379047394,4619.99772727,0.00345526970923,0.949533,40.56261229515076,4.6565587497e-10,1.242257833480835,15.3926,400,4233.95606968,0.007034487091,41.4878249168396,26100.0,45.8268826007843,15.4026,0.949843,2.73388,400,13.779703617095947,-0.00345526915044,0.0907295673603,2554.0,22500.0,0.0,1839.0,1.4232444763183594,152.81648993492126,0.0
0.0271456227129,2.74991,0.44063544273376465,-5.8862498209e-10,2833.2959423065186,3892.41249099,0.00356838513908,0.957048,41.55109167098999,-1.30385435781e-09,1.2725317478179932,15.6393,400,4768.60592181,0.00906121172011,41.884106159210205,22900.0,48.011940002441406,15.6413,0.957082,2.74979,400,16.04634952545166,-0.0035683857277,0.100973594933,3095.25,22900.0,0.0,1995.0,1.4597346782684326,158.7418234348297,0.0
0.0302486108923,2.78257,0.3409156799316406,-4.43833025887e-11,2990.0283410549164,2768.13826199,0.00382302161524,0.974697,40.78325963020325,-7.54371320966e-09,1.3015458583831787,16.216,400,4874.08862635,0.00681791082025,41.68887686729431,20100.0,45.87539792060852,16.1605,0.973015,2.786,400,13.725160598754883,-0.00382302165963,0.223462097123,4329.75,25200.0,0.0,1290.75,1.5063896179199219,156.72437977790833,0.0
0.0374193910105,2.77472,0.36825037002563477,-1.2747477518e-09,3146.233186006546,2781.0950631,0.00338425359805,0.970169,41.170872926712036,3.72529385118e-09,1.3244030475616455,16.0728,400,6566.0395169,0.00654151616618,42.1039400100708,16900.0,46.544129371643066,16.0342,0.968984,2.77713,400,12.824504137039185,-0.0033842548728,0.240931487475,4912.25,35500.0,0.0,1385.5,1.4357662200927734,155.2937662601471,0.0
0.0195161068377,2.76446,0.392505407333374,-7.82893083695e-10,3304.8787484169006,3589.5472904,0.00303343698324,0.962388,40.60745978355408,-3.25962279391e-09,1.2354230880737305,15.8162,400,4488.06038284,0.00683478405699,41.93717646598816,22500.0,48.93018364906311,15.8704,0.964028,2.76103,400,15.520368337631226,-0.00303343776613,0.053318181881,3192.0,28300.0,0.0,1674.5,1.4243133068084717,158.64106130599976,0.0
0.0333794327151,2.75386,0.3083186149597168,-3.53611556703e-10,3458.199604034424,3111.70547088,0.00452562339633,0.959212,40.59209156036377,7.35744842828e-09,1.281811237335205,15.7074,400,5857.84303306,0.00685557583347,42.10550832748413,19900.0,43.4357533454895,15.7031,0.959057,2.75413,400,14.587339639663696,-0.00452562374994,0.157889994609,5735.0,30600.0,0.0,1783.75,1.3217148780822754,152.44820070266724,0.0
0.0531001639856,2.75637,0.3545386791229248,7.42147732158e-11,3616.8593583106995,4745.35545955,0.00359037339658,0.957967,41.66091752052307,2.04890993061e-09,1.3110215663909912,15.665,400,7386.70406457,0.00668740784749,41.92790651321411,27500.0,48.482584953308105,15.7426,0.960305,2.75143,400,12.904956102371216,-0.00359037332237,0.222653609103,6651.75,26900.0,0.0,2371.25,1.4836058616638184,158.65073943138123,0.0
