ExplainedVariance,StdReturn,LossBefore,AverageReturn,ItrTime,Time,MeanKL,LossAfter,AveragePolicyStd,Entropy,MaxReturn,NumTrajs,Perplexity,MinReturn,MaxKL,TotalExecTime
0.812299530219,1200.37494142,-0.0304515,5290.0,4.9558703899383545,4.955867052078247,2.0804,-0.263052,0.805297,2.40341,7400.0,40,11.0609,2300.0,10.4161,4.879926681518555
0.279042191766,637.397050511,-0.00248847,1165.0,4.669000864028931,9.63097620010376,0.250686,-0.0760647,0.792776,2.37296,3300.0,40,10.7291,0.0,2.32827,4.6146581172943115
0.800765695579,895.488693396,-0.000886697,4860.0,4.760300397872925,14.399224281311035,0.292718,-0.0779184,0.792324,2.37172,6400.0,40,10.7158,3000.0,2.38507,4.713433742523193
0.935158890694,579.218223125,-0.0454652,6647.5,4.658081293106079,19.079126358032227,0.274315,-0.11481,0.792164,2.37127,7800.0,40,10.711,5400.0,5.86624,4.621371269226074
0.908651679445,575.059779501,-0.017524,6292.5,4.782664775848389,23.871824979782104,0.534167,-0.127358,0.783051,2.34854,7800.0,40,10.4703,4800.0,24.9752,4.743138074874878
0.788057005521,938.479488321,-0.0628556,5077.5,4.819580316543579,28.695186376571655,0.698832,-0.214977,0.779544,2.33978,6900.0,40,10.3789,3300.0,3.30437,4.766652345657349
0.875596843029,795.043237818,-0.0165728,5987.5,4.7670817375183105,33.47196626663208,0.438797,-0.108905,0.767387,2.30835,7400.0,40,10.0578,3600.0,3.54128,4.7071311473846436
