ExplainedVariance,MaxReturn,LossBefore,AverageReturn,StdReturn,MaxKL,ItrTime,Time,AveragePolicyStd,Entropy,MinReturn,LossAfter,TotalExecTime,Perplexity,MeanKL,NumTrajs
0.901400343096,300.0,-0.00835011,225.0,43.3012701892,1.43523,5.288532733917236,5.288528680801392,0.95435,2.74043,200.0,-0.041778,5.2214226722717285,15.4937,0.11844,20
0.845409695288,300.0,-0.00532763,215.0,65.3834841531,0.144417,5.242336273193359,10.53753399848938,0.950482,2.73208,0.0,-0.0141371,5.155229330062866,15.3649,0.00919697,20
0.775349979778,300.0,0.0132983,190.0,76.8114574787,0.0957634,5.215869903564453,15.755890607833862,0.949121,2.72942,0.0,0.00658362,5.1656060218811035,15.324,0.00797944,20
0.884088847434,300.0,-0.00290732,225.0,53.6190264738,0.509998,5.163256883621216,20.922215700149536,0.952273,2.73607,100.0,-0.017892,5.137863636016846,15.4262,0.0300304,20
0.904445598237,300.0,-0.00590614,220.0,40.0,0.597719,4.799956798553467,25.72592568397522,0.951498,2.73461,200.0,-0.0307482,4.755210876464844,15.4038,0.0249372,20
0.899795431564,300.0,0.00805726,245.0,49.7493718553,0.247923,4.937374830245972,30.673707008361816,0.950197,2.73166,200.0,-0.00560807,4.889631271362305,15.3584,0.0290577,20
0.898034025178,300.0,-0.00663638,245.0,49.7493718553,0.152141,5.180392026901245,35.86098623275757,0.952112,2.73569,200.0,-0.01689,5.103193759918213,15.4204,0.0134431,20
