Entropy,AveragePolicyStd,NumTrajs,ExplainedVariance,StdReturn,LossAfter,TotalExecTime,ItrTime,Time,MinReturn,LossBefore,MeanKL,MaxKL,AverageReturn,MaxReturn,Perplexity
2.8392,1.00066,20,0.0813615332088,283.019433962,-0.306898,17.637555360794067,18.002782821655273,18.002777338027954,0.0,0.00891207,1.51779,166.281,70.0,1300.0,17.1021
2.84811,1.00516,20,0.157034217895,88.7411967465,0.700456,16.206443071365356,16.399117469787598,34.407628536224365,0.0,-0.0199002,5.38501,392.265,25.0,400.0,17.2552
2.83816,1.00018,20,0.263233883434,153.297097168,1.4034,16.927753925323486,17.07562804222107,51.50969839096069,0.0,-0.0101192,7.111,799.481,50.0,600.0,17.0844
2.8331,0.997644,20,1,0.0,-0.0,17.05763864517212,17.264673233032227,68.80012130737305,0.0,-0.0,0.0,0.0,0.0,0.0,16.9981
2.8331,0.997644,20,0.111511598664,87.1779788708,0.0695298,17.414865016937256,17.54658532142639,86.35899949073792,0.0,-0.0115533,1.86061,219.032,20.0,400.0,16.9981
2.82733,0.994779,20,1,0.0,-0.0,16.701270580291748,16.898125410079956,103.30348515510559,0.0,-0.0,0.0,0.0,0.0,0.0,16.9002
2.82733,0.994779,20,0.263449180776,181.314643645,-0.0173275,16.62067675590515,16.705240488052368,120.03537845611572,0.0,-0.0164163,0.000166415,0.012942,75.0,600.0,16.9002
