LossAfter,StdReturn,LossBefore,MinReturn,NumTrajs,Perplexity,MaxKL,MeanKL,ItrTime,ExplainedVariance,AverageReturn,Entropy,TotalExecTime,MaxReturn,Time,AveragePolicyStd
-0.152251,593.711840879,0.00321872,100.0,40,16.3558,142.094,2.10271,8.336033821105957,0.311409945853,1152.5,2.79458,8.283118724822998,2500.0,8.336031198501587,0.982009
-0.123247,970.821173028,-0.0310925,1000.0,40,16.4085,12.2938,0.388863,7.2575523853302,0.532113690952,2972.5,2.7978,7.20991063117981,5000.0,15.596793413162231,0.985214
-0.0546442,843.056196229,0.00451577,1700.0,40,16.1554,26.9183,0.225359,7.117021799087524,0.622648616142,3297.5,2.78226,7.072694301605225,4900.0,22.719110012054443,0.977675
-0.0777012,918.800168698,-0.0307082,1900.0,40,16.1919,4.22113,0.198017,7.227053642272949,0.657776260954,3807.5,2.78451,7.1644721031188965,6000.0,29.956663131713867,0.979251
-0.0370548,927.007955737,-0.00935746,1700.0,40,15.9452,2.74992,0.0671384,7.429183483123779,0.692869536493,4062.5,2.76916,7.379511594772339,5900.0,37.3989679813385,0.971173
-0.0755108,852.701589069,-0.0344347,1800.0,40,15.8708,10.2279,0.160926,7.423602819442749,0.749191329889,4030.0,2.76448,7.339714288711548,6000.0,44.82901954650879,0.967964
-0.0328969,1142.62581364,0.00244488,2100.0,40,15.5999,1.86767,0.119739,7.446800708770752,0.694854690645,4612.5,2.74726,7.3930768966674805,7100.0,52.280823707580566,0.958922
