NumTrajs,MeanKL,ExplainedVariance,AveragePolicyStd,MaxKL,AverageReturn,TotalExecTime,MaxReturn,LossBefore,LossAfter,StdReturn,Time,Entropy,Perplexity,MinReturn,ItrTime
20,8.84506,0.222695143378,1.00066,1046.13,55.0,16.453213453292847,1100.0,0.00376217,0.542683,239.739441895,16.72306513786316,2.8392,17.1021,0.0,16.72307014465332
20,0.0,1,1.00255,0.0,0.0,16.126705169677734,0.0,-0.0,-0.0,0.0,33.163614988327026,2.84296,17.1665,0.0,16.436089515686035
20,0.0,1,1.00255,0.0,0.0,15.030073881149292,0.0,-0.0,-0.0,0.0,48.34537053108215,2.84296,17.1665,0.0,15.17406678199768
20,0.0,1,1.00255,0.0,0.0,16.906612634658813,0.0,-0.0,-0.0,0.0,65.5676441192627,2.84296,17.1665,0.0,17.161258935928345
20,0.0,1,1.00255,0.0,0.0,16.29724645614624,0.0,-0.0,-0.0,0.0,82.14325785636902,2.84296,17.1665,0.0,16.550856828689575
20,52.2552,0.0901384115817,1.00255,5429.57,40.0,18.166211366653442,800.0,-0.0240839,-1.81832,174.355957742,100.46523427963257,2.84296,17.1665,0.0,18.314820289611816
20,2.39828,0.269641094457,0.996533,260.006,165.0,16.49376678466797,1400.0,-0.0056218,0.444571,416.263137931,117.19840836524963,2.83092,16.9611,0.0,16.70336389541626
