LossBefore,MinReturn,Time,Perplexity,MaxKL,StdReturn,ItrTime,TotalExecTime,AveragePolicyStd,AverageReturn,MaxReturn,MeanKL,ExplainedVariance,NumTrajs,LossAfter,Entropy
-0.0,0.0,16.582127809524536,17.2706,0.0,0.0,16.582135438919067,16.319039344787598,1.00568,0.0,0.0,0.0,1,20,-0.0,2.849
-0.0,0.0,33.838013887405396,17.2706,0.0,0.0,17.239317417144775,16.883359670639038,1.00568,0.0,0.0,0.0,1,20,-0.0,2.849
-0.00790902,0.0,50.14351725578308,17.2706,11.7027,110.0,16.292444467544556,15.981922388076782,1.00568,30.0,500.0,0.104348,0.0566654559565,20,-0.00451108,2.849
-0.0023598,0.0,66.80640602111816,17.2024,26.4328,87.1779788708,16.64456534385681,16.432392835617065,1.00366,20.0,400.0,0.206487,0.0611209972794,20,0.0109077,2.84505
-0.0201356,0.0,84.22021007537842,17.1821,33.5361,65.3834841531,17.3922598361969,17.142158269882202,1.00308,15.0,300.0,0.328521,0.103488141026,20,-0.0288879,2.84387
0.00998677,0.0,100.69959735870361,17.01,62.7966,96.3068014213,16.475130796432495,16.270900011062622,0.998026,35.0,400.0,0.680943,0.0874496465422,20,-0.00340185,2.8338
-0.000309072,0.0,117.07198166847229,17.0951,0.00204995,128.452325787,16.347182512283325,16.149626970291138,1.00054,50.0,500.0,0.000335199,0.216851686797,20,-0.00149328,2.83879
