AverageReturn,TotalExecTime,StdReturn,Entropy,Time,AveragePolicyStd,Perplexity,MeanKL,ExplainedVariance,LossBefore,MinReturn,ItrTime,LossAfter,MaxKL,MaxReturn,NumTrajs
225.0,11.8269681930542,216.506350946,2.56857,11.922265529632568,0.87453,13.0471,0.12651,0.281261843734,0.01899,0.0,11.922271966934204,-0.00405055,0.345209,900.0,20
1360.0,10.70347261428833,1149.08659378,2.58756,22.81079936027527,0.88317,13.2973,0.145406,0.163280804129,0.017208,200.0,10.883803367614746,-0.0222997,0.492983,5100.0,20
14740.0,11.541751146316528,2070.36228714,2.59616,34.405614614486694,0.887066,13.4122,0.12411,0.760585929807,0.00374626,10500.0,11.587892532348633,-0.0249871,0.238526,17800.0,20
17820.0,11.56376576423645,1377.89694825,2.59804,46.06754660606384,0.887838,13.4373,0.0720844,0.929789379709,-0.0305137,14900.0,11.636579275131226,-0.0515972,0.136925,19700.0,20
16990.0,11.452560186386108,1863.30351795,2.58278,57.582297801971436,0.88088,13.2339,0.0754462,0.833576672185,-0.0159732,13300.0,11.503149509429932,-0.0340822,0.159777,20200.0,20
17700.0,11.233281135559082,1273.57763799,2.57479,68.92559003829956,0.877376,13.1286,0.202237,0.927055157463,-0.0457764,15000.0,11.315516471862793,-0.0905692,0.489553,19400.0,20
14395.0,11.479840993881226,1993.35772003,2.5519,80.4475040435791,0.867115,12.8315,0.222451,0.755745778399,-0.0189824,11100.0,11.5156991481781,-0.0670343,0.386491,18100.0,20
