ExplainedVariance,Perplexity,Time,NumTrajs,AveragePolicyStd,Entropy,MinReturn,MeanKL,AverageReturn,TotalExecTime,MaxReturn,LossAfter,MaxKL,StdReturn,LossBefore,ItrTime
0.127308112102,5.67789,6.401230812072754,40,0.58088,1.73658,0.0,0.78163,297.5,6.312751054763794,1200.0,-0.0691257,1.56964,286.781711411,0.0130228,6.401236534118652
0.888583083198,5.75231,12.58576250076294,40,0.585638,1.7496,4300.0,0.289457,5492.5,6.088533401489258,7300.0,-0.133807,0.682899,611.30495663,-0.0569385,6.177741050720215
0.97183966965,5.59086,20.38096332550049,40,0.577234,1.72113,5900.0,0.0432755,7255.0,7.7329795360565186,7900.0,-0.0729512,0.228008,466.342149071,-0.0563751,7.7925708293914795
0.984773476764,5.43547,26.43101739883423,40,0.568565,1.69295,6800.0,0.253233,7517.5,5.993356466293335,7900.0,-0.109915,0.687499,266.352679731,-0.0617922,6.038559198379517
0.990221365984,5.2701,32.90977597236633,40,0.559887,1.66205,6900.0,0.0222691,7562.5,6.368381023406982,8100.0,-0.0515444,0.132378,302.231285608,-0.0363792,6.463821887969971
0.992835781729,5.17511,39.01315212249756,40,0.554258,1.64386,7200.0,0.193213,7742.5,5.963497877120972,8200.0,-0.0487954,0.698602,241.751421919,-0.0087912,6.096322536468506
0.985026573362,5.15241,44.91119384765625,40,0.552987,1.63946,6600.0,0.0525418,7642.5,5.786883592605591,8300.0,-0.06862,0.0808865,377.417209465,-0.0516478,5.893162727355957
