MaxKL,TotalExecTime,NumTrajs,Perplexity,MaxReturn,LossBefore,Entropy,AveragePolicyStd,Time,MeanKL,StdReturn,ExplainedVariance,MinReturn,LossAfter,AverageReturn,ItrTime
0.996975,19.276369333267212,20,14.8902,10400.0,-0.0105035,2.7007,0.935103,19.43805432319641,0.28621,2658.38296714,0.213391683061,0.0,-0.0731207,5000.0,19.438058614730835
0.230877,19.81166982650757,20,14.7346,42500.0,-0.0115405,2.6902,0.929992,39.32345771789551,0.0319471,956.765383989,0.976301410149,39100.0,-0.0231495,41240.0,19.879109144210815
0.129491,18.35614514350891,20,14.6498,42700.0,-0.0134593,2.68443,0.927365,57.83983874320984,0.0105143,1051.85550338,0.963493376013,39500.0,-0.019194,41460.0,18.508403062820435
0.0445142,18.392195224761963,20,14.5516,42900.0,-0.0172989,2.6777,0.924142,76.28498721122742,0.0105122,1085.86371152,0.966394111047,38700.0,-0.023427,41330.0,18.439711332321167
0.137403,19.110615253448486,20,14.4263,42800.0,-0.0177811,2.66905,0.920293,95.49805498123169,0.00656173,863.365507766,0.97846813992,39400.0,-0.0222719,41840.0,19.206321001052856
0.148286,18.969048738479614,20,14.2986,43200.0,-0.0204228,2.66016,0.916056,114.59776592254639,0.0265354,992.975326985,0.966938451201,38900.0,-0.0310585,41400.0,19.086883068084717
0.138251,18.299373626708984,20,14.1533,42700.0,-0.00988517,2.64995,0.911392,133.0577471256256,0.0181043,615.223536611,0.981242809156,40400.0,-0.0163873,41750.0,18.4489963054657
