AveragePolicyStd,LossBefore,Entropy,LossAfter,MaxKL,Perplexity,TotalExecTime,MaxReturn,MinReturn,ItrTime,Time,MeanKL,StdReturn,ExplainedVariance,NumTrajs,AverageReturn
0.805297,-0.0369232,2.40341,-0.212681,8.53977,11.0609,4.597470045089722,6700.0,2600.0,4.687805414199829,4.687802791595459,1.24141,903.157655119,0.77265428831,40,4307.5
0.790425,-0.0232493,2.36649,-0.0740146,1.92526,10.6599,4.723269701004028,4400.0,300.0,4.77461051940918,9.46515679359436,0.155436,928.426087527,0.453867260861,40,1905.0
0.785931,-0.033083,2.35486,-0.0933436,2.29132,10.5367,4.607065677642822,7500.0,2600.0,4.640825033187866,14.111158847808838,0.188719,1152.59489848,0.7822256461,40,5145.0
0.77951,-0.0451365,2.33832,-0.0864909,2.81214,10.3638,4.675901174545288,7800.0,3900.0,4.718324661254883,18.834260940551758,0.107352,925.459345406,0.874531924054,40,6005.0
0.770748,-0.064461,2.31575,-0.105622,1.54627,10.1326,4.518375873565674,7500.0,3900.0,4.554248094558716,23.396665334701538,0.137388,967.571056822,0.881205381274,40,6132.5
0.758338,-0.0301473,2.28352,-0.0602637,1.15788,9.81119,4.494637966156006,8000.0,1900.0,4.542011260986328,27.943310737609863,0.118951,1704.31621186,0.810403287581,40,5467.5
0.752551,-0.0464398,2.26845,-0.091798,0.58953,9.66441,4.728503942489624,7600.0,4800.0,4.796499967575073,32.75196838378906,0.161737,721.300908082,0.916346895758,40,6435.0
