ItrTime,MaxKL,AveragePolicyStd,Entropy,Perplexity,LossBefore,TotalExecTime,MinReturn,AverageReturn,StdReturn,NumTrajs,LossAfter,ExplainedVariance,MeanKL,MaxReturn,Time
6.755795001983643,2.3244,0.949513,2.73374,15.3903,-0.0224447,6.670971870422363,100.0,9840.0,4700.4680618,20,-0.0948761,0.39821467432,0.419837,19400.0,6.75579047203064
6.306804180145264,0.149945,0.938999,2.71129,15.0487,-0.000637521,6.230849504470825,0.0,12175.0,8706.48465226,20,-0.0138455,0.668695467237,0.0400755,23000.0,13.069175958633423
6.443159341812134,0.739482,0.9388,2.71098,15.0439,-0.0116216,6.4155120849609375,0.0,16210.0,6880.18168365,20,-0.0525616,0.789112674037,0.13455,22600.0,19.520414113998413
6.355193614959717,1.2187,0.936035,2.70516,14.9568,-0.0180628,6.3091654777526855,11900.0,16970.0,2274.88461246,20,-0.0576093,0.833064049937,0.118432,20200.0,25.886133670806885
6.569108724594116,0.832531,0.931839,2.69613,14.8223,-0.0124076,6.522755146026611,0.0,14710.0,6829.56074722,20,-0.0616363,0.769780832828,0.207015,22400.0,32.4712769985199
6.550540924072266,0.704506,0.92897,2.68993,14.7306,-0.0319772,6.509674072265625,0.0,15030.0,4925.86033095,20,-0.0633621,0.686756665837,0.166007,20400.0,39.025636434555054
6.3441386222839355,0.439472,0.921548,2.67394,14.497,0.00443408,6.300196647644043,6400.0,16505.0,5185.31339458,20,-0.0234497,0.736384118385,0.0925169,22500.0,45.3796591758728
