AverageReturn,ExplainedVariance,NumTrajs,Perplexity,Time,MeanKL,Entropy,LossBefore,TotalExecTime,MinReturn,StdReturn,MaxKL,AveragePolicyStd,LossAfter,MaxReturn,ItrTime
9785.0,0.481103078908,20,13.0471,12.352657079696655,0.588204,2.56857,-0.0136511,12.180765390396118,5400.0,2573.96095541,1.0158,0.87453,-0.121528,14200.0,12.35266399383545
21315.0,0.989357564912,20,12.8702,24.806375741958618,0.00622078,2.55492,0.00364268,12.385384321212769,20300.0,439.630526693,0.0479238,0.86855,-0.00072841,22000.0,12.444365501403809
21390.0,0.99193809513,20,12.8937,36.93696451187134,0.0301088,2.55674,-0.00103348,12.017775774002075,20500.0,330.0,0.132466,0.869381,-0.00724726,21800.0,12.125007152557373
21650.0,0.992733367713,20,12.8871,48.00611138343811,0.0115526,2.55622,-0.020778,11.006808042526245,21100.0,226.936114358,0.0682691,0.869044,-0.0264905,22100.0,11.06208610534668
21600.0,0.993026235911,20,12.7539,59.256402254104614,0.00745685,2.54583,-0.025827,11.068053722381592,21200.0,200.0,0.0364556,0.864532,-0.03008,22000.0,11.245185613632202
21650.0,0.993145207781,20,12.5902,70.93188905715942,0.0202094,2.53292,0.0019294,11.536507606506348,21200.0,243.926218353,0.0428121,0.858984,-0.00245171,22100.0,11.666310548782349
21710.0,0.994099183465,20,12.6024,83.03594660758972,0.0351314,2.53389,0.000720317,12.051039457321167,21400.0,181.383571472,0.116966,0.859395,-0.00726698,22100.0,12.098442077636719
