MaxReturn,MaxKL,MinReturn,MeanKL,AveragePolicyStd,ExplainedVariance,Entropy,LossAfter,Time,AverageReturn,ItrTime,TotalExecTime,NumTrajs,LossBefore,StdReturn,Perplexity
0.0,0.0,0.0,0.0,0.935103,1,2.7007,-0.0,14.417305946350098,0.0,14.417309761047363,14.294209957122803,20,-0.0,0.0,14.8902
0.0,0.0,0.0,0.0,0.935103,1,2.7007,-0.0,28.464272260665894,0.0,14.044386625289917,13.939542531967163,20,-0.0,0.0,14.8902
0.0,0.0,0.0,0.0,0.935103,1,2.7007,-0.0,42.72644901275635,0.0,14.253464460372925,14.198556423187256,20,-0.0,0.0,14.8902
0.0,0.0,0.0,0.0,0.935103,1,2.7007,-0.0,56.512927293777466,0.0,13.779479503631592,13.706424951553345,20,-0.0,0.0,14.8902
0.0,0.0,0.0,0.0,0.935103,1,2.7007,-0.0,70.81931138038635,0.0,14.294846057891846,14.214824199676514,20,-0.0,0.0,14.8902
0.0,0.0,0.0,0.0,0.935103,1,2.7007,-0.0,85.11389899253845,0.0,14.285740375518799,14.139244318008423,20,-0.0,0.0,14.8902
0.0,0.0,0.0,0.0,0.935103,1,2.7007,-0.0,99.02879333496094,0.0,13.909582614898682,13.857515573501587,20,-0.0,0.0,14.8902
