MinReturn,MeanKL,Entropy,LossBefore,TotalExecTime,MaxReturn,Perplexity,AverageReturn,LossAfter,ItrTime,ExplainedVariance,StdReturn,Time,AveragePolicyStd,MaxKL,NumTrajs
0.0,0.0,2.74043,-0.0,4.837056636810303,0.0,15.4937,0.0,-0.0,4.89151930809021,1,0.0,4.891516923904419,0.95435,0.0,20
0.0,0.0,2.74043,-0.0,4.668022871017456,0.0,15.4937,0.0,-0.0,4.727431058883667,1,0.0,9.621459007263184,0.95435,0.0,20
0.0,0.0,2.74043,-0.0,4.677217483520508,0.0,15.4937,0.0,-0.0,4.7093000411987305,1,0.0,14.33919882774353,0.95435,0.0,20
0.0,0.0,2.74043,-0.0,4.691422939300537,0.0,15.4937,0.0,-0.0,4.7278876304626465,1,0.0,19.07878589630127,0.95435,0.0,20
0.0,0.0,2.74043,-0.0,4.937042236328125,0.0,15.4937,0.0,-0.0,5.006665945053101,1,0.0,24.09116768836975,0.95435,0.0,20
0.0,0.0,2.74043,-0.0,4.929529905319214,0.0,15.4937,0.0,-0.0,4.994293451309204,1,0.0,29.09174656867981,0.95435,0.0,20
0.0,0.0,2.74043,-0.0,4.852015018463135,0.0,15.4937,0.0,-0.0,4.918414831161499,1,0.0,34.02100706100464,0.95435,0.0,20
