Perplexity,ItrTime,MinReturn,AveragePolicyStd,LossAfter,MeanKL,LossBefore,Entropy,AverageReturn,MaxReturn,MaxKL,Time,TotalExecTime,ExplainedVariance,StdReturn,NumTrajs
14.8902,13.630758047103882,200.0,0.935103,-0.00326116,0.00322186,-2.4627e-05,2.7007,570.0,700.0,0.0505675,13.6307532787323,13.533926963806152,0.88666359005,130.766968306,20
14.8898,13.995239019393921,500.0,0.935504,-0.0175024,0.0115948,-0.0111862,2.70068,620.0,800.0,0.0630392,27.631941080093384,13.930602788925171,0.922367381073,74.8331477355,20
14.8068,14.001034259796143,500.0,0.932816,-0.0116602,0.0516351,0.00332111,2.69508,700.0,800.0,0.264802,41.646416902542114,13.94681167602539,0.9140013201,83.6660026534,20
14.8314,13.563823938369751,600.0,0.933704,-0.00158988,0.00771014,0.00274828,2.69675,800.0,1000.0,0.101697,55.21471309661865,13.489614009857178,0.913705448232,89.4427191,20
14.8518,14.028770685195923,600.0,0.934618,0.0108071,0.00917858,0.0144558,2.69812,730.0,1000.0,0.0640039,69.25346803665161,13.94075608253479,0.910092266268,95.3939201417,20
14.9595,12.696810483932495,600.0,0.937987,-0.0028911,0.00527034,0.000207029,2.70535,705.0,900.0,0.0381297,81.96503400802612,12.634252786636353,0.9198483832,80.4673846972,20
14.9611,12.310106754302979,600.0,0.93796,-0.0361266,0.00547886,-0.033154,2.70545,730.0,900.0,0.0537984,94.2872965335846,12.269570589065552,0.919782582585,95.3939201417,20
