Time,TotalExecTime,AverageReturn,LossAfter,MaxKL,Entropy,MinReturn,MaxReturn,NumTrajs,StdReturn,ExplainedVariance,ItrTime,AveragePolicyStd,Perplexity,LossBefore,MeanKL
17.782454252243042,17.464629411697388,35.0,-0.00659687,0.157181,2.849,0.0,700.0,20,152.561463024,0.0492447399331,17.782463312149048,1.00568,17.2706,-8.82e-05,0.00490399
34.388503551483154,16.282560110092163,160.0,-0.00524667,0.0242423,2.84891,0.0,3200.0,20,697.423830967,0.172968486253,16.59257960319519,1.00553,17.269,-0.00448836,0.000263458
51.8275191783905,17.20494031906128,185.0,-0.0072278,0.0208296,2.84667,0.0,2700.0,20,616.66441441,0.22850075302,17.42206335067749,1.00442,17.2303,-0.00502426,0.000919438
67.73668026924133,15.695073366165161,495.0,-0.00692963,8.35566,2.84416,0.0,5700.0,20,1351.10140256,0.210795081029,15.854955673217773,1.00315,17.1871,-0.00777043,0.0530617
87.06025648117065,19.0588276386261,200.0,-5.25631,3985.0,2.84027,0.0,2800.0,20,651.152823844,0.104442630994,19.298319816589355,1.00122,17.1204,-0.00328713,36.6577
101.85507774353027,14.683856010437012,500.0,0.00805197,0.187453,2.83863,0.0,3100.0,20,941.806774238,0.346728777453,14.767364025115967,1.0004,17.0923,0.0102313,0.00150542
118.91597938537598,16.912410736083984,175.0,0.0217029,0.00424098,2.84375,0.0,2300.0,20,534.672797139,0.212717638574,17.052567720413208,1.00294,17.18,0.0238778,0.000742191
