MeanKL,NumTrajs,MaxKL,LossAfter,TotalExecTime,Time,AverageReturn,ItrTime,MinReturn,AveragePolicyStd,StdReturn,MaxReturn,Perplexity,LossBefore,Entropy,ExplainedVariance
1.85178,40,22.2044,-0.233255,4.75851583480835,4.802640676498413,1522.5,4.802644968032837,300.0,0.805297,704.445704082,3100.0,11.0609,-0.0111326,2.40341,0.452874670699
0.128833,40,0.962984,-0.0596123,4.678432941436768,9.538666725158691,3895.0,4.732913970947266,0.0,0.801221,1576.22174836,6600.0,10.9384,-0.0181457,2.39228,0.691228056853
0.0448315,40,1.22899,-0.078883,4.643478870391846,14.215019702911377,5337.5,4.67052435874939,0.0,0.797875,1623.37418669,7300.0,10.8396,-0.0572768,2.38321,0.793694769211
0.0323331,40,1.49291,-0.10328,4.655331373214722,18.920092821121216,5680.0,4.70121169090271,0.0,0.786564,1613.87731876,7600.0,10.5336,-0.0741082,2.35457,0.817408822884
0.0303798,40,8.97345,-0.0592385,4.700575113296509,23.68118453025818,6312.5,4.757923364639282,4600.0,0.772222,645.053292372,7400.0,10.1504,-0.0420723,2.31751,0.923467814634
0.0391551,40,0.551688,-0.0570319,4.654221296310425,28.383342504501343,6175.0,4.69923734664917,0.0,0.76393,1854.01591147,8000.0,9.93912,-0.032203,2.29648,0.842556432613
0.1973,40,1.20499,-0.0881764,6.361813306808472,34.80505418777466,6745.0,6.413363218307495,5500.0,0.757635,520.072110385,7700.0,9.78036,-0.0444355,2.28038,0.94833936446
