MinReturn,LossAfter,ExplainedVariance,StdReturn,AverageReturn,MaxKL,MaxReturn,NumTrajs,Time,Perplexity,AveragePolicyStd,LossBefore,ItrTime,Entropy,TotalExecTime,MeanKL
0.0,-0.0156181,0.231108383249,1375.96329893,785.0,2.46107,5200.0,20,11.792606830596924,14.5788,0.92455,0.0118546,11.792612075805664,2.67957,11.690723657608032,0.137103
0.0,-0.0233005,0.522381149446,5107.30848882,7380.0,0.290913,17700.0,20,23.95884132385254,14.7526,0.930232,-0.00264651,12.163669347763062,2.69142,12.091813802719116,0.053521
0.0,-0.0175277,0.733046500986,11500.8521423,14580.0,1.10815,29800.0,20,36.066097259521484,14.7331,0.929811,-0.00254643,12.100441694259644,2.6901,12.030409336090088,0.0441275
0.0,-0.0188709,0.767134636302,10123.4813676,26475.0,0.530934,36800.0,20,47.90642809867859,14.7144,0.929023,-0.00669239,11.835346460342407,2.68882,11.796494483947754,0.0510619
29000.0,-0.042152,0.829347576122,3264.9042865,34920.0,0.448366,40000.0,20,59.967748403549194,14.6652,0.92731,-0.0113671,12.056678295135498,2.68548,11.99872350692749,0.10095
0.0,-0.0520243,0.796794903011,8083.61769259,30975.0,1.09385,40300.0,20,72.10974383354187,14.5821,0.924725,-0.0145116,12.133020877838135,2.67979,12.091727018356323,0.170033
24800.0,-0.0907434,0.737883795873,3545.29265365,32030.0,1.49778,38600.0,20,84.36104488372803,14.4767,0.921256,-0.0157797,12.246424198150635,2.67254,12.193040609359741,0.362267
