LossAfter,ItrTime,NumTrajs,TotalExecTime,StdReturn,MaxReturn,MeanKL,AverageReturn,LossBefore,Entropy,MaxKL,Perplexity,AveragePolicyStd,Time,ExplainedVariance,MinReturn
-0.0,14.087529420852661,20,13.795967102050781,0.0,0.0,0.0,0.0,-0.0,2.849,0.0,17.2706,1.00568,14.087523221969604,1,0.0
-0.0,16.370927810668945,20,16.14393925666809,0.0,0.0,0.0,0.0,-0.0,2.849,0.0,17.2706,1.00568,30.472804307937622,1,0.0
0.0192588,14.376179456710815,20,14.236573219299316,120.0,400.0,0.178715,40.0,0.0121114,2.849,18.0575,17.2706,1.00568,44.87115001678467,0.201666573898,0.0
0.305916,14.003853797912598,20,13.882328033447266,43.5889894354,200.0,0.430503,10.0,0.013848,2.85506,83.914,17.3755,1.00872,58.881561517715454,0.0908905227974,0.0
-0.0,16.61492133140564,20,16.47530698776245,0.0,0.0,0.0,0.0,-0.0,2.86198,0.0,17.4962,1.01219,75.55179977416992,1,0.0
0.00774182,16.01411485671997,20,15.855850219726562,262.868788562,1200.0,0.00872831,70.0,0.00980344,2.86198,0.513231,17.4962,1.01219,91.58950614929199,0.101368354877,0.0
-0.0,17.249869346618652,20,17.207088232040405,0.0,0.0,0.0,0.0,-0.0,2.86688,0.0,17.5822,1.01464,108.84239554405212,1,0.0
