LossBefore,MaxKL,Perplexity,NumTrajs,StdReturn,ExplainedVariance,TotalExecTime,Time,AveragePolicyStd,ItrTime,Entropy,MeanKL,MaxReturn,LossAfter,AverageReturn,MinReturn
-0.0,0.0,12.9461,20,0.0,1,23.188558101654053,23.312788486480713,0.870797,23.312793970108032,2.5608,0.0,0.0,-0.0,0.0,0.0
-0.0,0.0,12.9461,20,0.0,1,23.29699969291687,46.749945640563965,0.870797,23.430907011032104,2.5608,0.0,0.0,-0.0,0.0,0.0
-0.0,0.0,12.9461,20,0.0,1,23.965373039245605,70.85849070549011,0.870797,24.103520154953003,2.5608,0.0,0.0,-0.0,0.0,0.0
-0.0,0.0,12.9461,20,0.0,1,23.649707555770874,94.59028172492981,0.870797,23.724766731262207,2.5608,0.0,0.0,-0.0,0.0,0.0
-0.0,0.0,12.9461,20,0.0,1,23.638840198516846,118.28673982620239,0.870797,23.68595242500305,2.5608,0.0,0.0,-0.0,0.0,0.0
-0.0,0.0,12.9461,20,0.0,1,22.43748378753662,140.85153245925903,0.870797,22.558448314666748,2.5608,0.0,0.0,-0.0,0.0,0.0
-0.0,0.0,12.9461,20,0.0,1,23.45040011405945,164.40220546722412,0.870797,23.544929265975952,2.5608,0.0,0.0,-0.0,0.0,0.0
