StdReturn,MeanKL,MaxKL,ItrTime,TotalExecTime,Time,Perplexity,MaxReturn,AveragePolicyStd,MinReturn,LossBefore,AverageReturn,LossAfter,ExplainedVariance,NumTrajs,Entropy
766.469177462,0.0293272,0.34958,32.903764963150024,32.591896533966064,32.90375757217407,12.9461,2400.0,0.870797,0.0,0.00811358,555.0,-0.00638124,0.327274881772,20,2.5608
705.319076731,0.00458851,0.0542839,34.799710273742676,34.54657196998596,67.71978783607483,13.0516,2400.0,0.874428,0.0,-0.00868813,1605.0,-0.0130716,0.770842180247,20,2.56891
461.627555503,0.00856386,0.129883,32.16072368621826,31.932554721832275,99.90185117721558,12.995,2700.0,0.872631,800.0,0.00388418,1930.0,-0.000981297,0.852957689926,20,2.56457
726.016528737,0.0248801,0.278999,32.25590467453003,32.12199020385742,132.18410086631775,13.0203,2600.0,0.873586,0.0,-0.00261615,1670.0,-0.0150077,0.773951313057,20,2.56651
303.768003582,0.0121034,0.11919,31.22748351097107,31.017562866210938,163.43422031402588,13.0033,2500.0,0.873023,1200.0,0.00229259,2015.0,-0.00475341,0.89318518964,20,2.5652
338.341543414,0.00702698,0.0558483,32.802225828170776,32.61417508125305,196.27585625648499,13.0182,2500.0,0.873575,900.0,-0.00593599,1905.0,-0.00921586,0.902962875498,20,2.56635
618.768939104,0.00843718,0.188728,30.063698053359985,29.904467344284058,226.37300825119019,12.9796,2700.0,0.872211,400.0,-0.0109629,1775.0,-0.0167107,0.782907073951,20,2.56338
