ItrTime,MeanKL,MinReturn,MaxReturn,Perplexity,LossBefore,TotalExecTime,AveragePolicyStd,AverageReturn,Entropy,ExplainedVariance,NumTrajs,StdReturn,LossAfter,Time,MaxKL
18.77204418182373,0.0,0.0,0.0,17.2706,-0.0,18.496909379959106,1.00568,0.0,2.849,1,20,0.0,-0.0,18.772037267684937,0.0
16.72791028022766,0.0,0.0,0.0,17.2706,-0.0,16.503578901290894,1.00568,0.0,2.849,1,20,0.0,-0.0,35.519227027893066,0.0
16.15410852432251,0.0,0.0,0.0,17.2706,-0.0,16.041611671447754,1.00568,0.0,2.849,1,20,0.0,-0.0,51.694772481918335,0.0
13.795240879058838,0.0,0.0,0.0,17.2706,-0.0,13.667357683181763,1.00568,0.0,2.849,1,20,0.0,-0.0,65.49639844894409,0.0
16.40238857269287,0.0,0.0,0.0,17.2706,-0.0,16.2461895942688,1.00568,0.0,2.849,1,20,0.0,-0.0,81.93285536766052,0.0
16.583099842071533,0.0,0.0,0.0,17.2706,-0.0,16.495990753173828,1.00568,0.0,2.849,1,20,0.0,-0.0,98.54913115501404,0.0
17.112743139266968,0.0,0.0,0.0,17.2706,-0.0,17.03297448158264,1.00568,0.0,2.849,1,20,0.0,-0.0,115.7018871307373,0.0
