Entropy,LossBefore,LossAfter,Time,Perplexity,ItrTime,MaxReturn,AveragePolicyStd,MeanKL,NumTrajs,MinReturn,MaxKL,TotalExecTime,ExplainedVariance,StdReturn,AverageReturn
2.67957,-0.0,-0.0,20.26440691947937,14.5788,20.26441216468811,0.0,0.92455,0.0,20,0.0,0.0,19.988176822662354,1,0.0,0.0
2.67957,-0.0,-0.0,39.447657108306885,14.5788,19.17723560333252,0.0,0.92455,0.0,20,0.0,0.0,19.107571601867676,1,0.0,0.0
2.67957,-0.0,-0.0,58.02527904510498,14.5788,18.572893857955933,0.0,0.92455,0.0,20,0.0,0.0,18.372401237487793,1,0.0,0.0
2.67957,-0.0,-0.0,75.83606934547424,14.5788,17.796939373016357,0.0,0.92455,0.0,20,0.0,0.0,17.672728776931763,1,0.0,0.0
2.67957,-0.0,-0.0,93.45521020889282,14.5788,17.58973741531372,0.0,0.92455,0.0,20,0.0,0.0,17.5279381275177,1,0.0,0.0
2.67957,-0.0,-0.0,110.98976683616638,14.5788,17.521749019622803,0.0,0.92455,0.0,20,0.0,0.0,17.433114767074585,1,0.0,0.0
2.67957,-0.0,-0.0,129.46728682518005,14.5788,18.46687126159668,0.0,0.92455,0.0,20,0.0,0.0,18.25301694869995,1,0.0,0.0
